total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
37,"""explainable"" AND ""AI""",explainablerecsys/recsys2022,https://github.com/explainablerecsys/recsys2022,2022-06-20T13:03:28+00:00,2025-01-31T15:03:50+00:00,2024-03-28T09:21:19+00:00,Python,50,4,50,0,False,[],RecSys 2022 Tutorial Hands on Explainable Recommender Systems with Knowledge Graphs
38,"""explainable"" AND ""AI""",softwaremill/FoXAI,https://github.com/softwaremill/FoXAI,2022-07-22T12:04:38+00:00,2025-04-10T14:50:48+00:00,2024-03-05T11:40:15+00:00,Python,34,1,34,31,False,[],The open-source library for explainable AI. Generic and easy to integrate with PyTorch.
39,"""explainable"" AND ""AI""",XAI4SAR/SAR-HUB,https://github.com/XAI4SAR/SAR-HUB,2022-09-17T03:16:08+00:00,2025-04-21T19:33:45+00:00,2023-12-09T06:43:23+00:00,Python,28,2,28,0,False,[],"Project for paper ""SAR-HUB: Pre-training, Fine-tuning, and Explaining"""
40,"""explainable"" AND ""AI""",ASUcicilab/explainable-geoai,https://github.com/ASUcicilab/explainable-geoai,2022-09-09T05:44:01+00:00,2025-04-02T17:52:43+00:00,2022-09-09T08:38:42+00:00,Python,11,0,11,0,False,[],
41,"""explainable"" AND ""AI""",lupantech/ScienceQA,https://github.com/lupantech/ScienceQA,2022-10-17T05:46:43+00:00,2025-05-31T09:32:26+00:00,2024-09-19T03:47:50+00:00,Python,665,67,665,3,False,[],"Data and code for NeurIPS 2022 Paper ""Learn to Explain: Multimodal Reasoning via Thought Chains for Science Question Answering""."
42,"""explainable"" AND ""AI""",linkedin/TE2Rules,https://github.com/linkedin/TE2Rules,2022-10-31T21:58:57+00:00,2025-04-24T09:34:45+00:00,2024-04-22T23:33:24+00:00,Python,55,6,55,3,False,"['explainability', 'explainable-ai', 'interpretability', 'interpretable-ai', 'machine-learning', 'random-forest', 'rule-learning', 'tree-ensembles', 'xgboost']","Python library to explain Tree Ensemble models (TE) like XGBoost, using a rule list."
43,"""explainable"" AND ""AI""",sancarlim/Explainable-MP,https://github.com/sancarlim/Explainable-MP,2022-10-18T08:38:38+00:00,2025-03-17T04:03:08+00:00,2023-06-03T08:50:37+00:00,Python,33,6,33,1,False,[],"Code for ""Towards Explainable Multi-modal Motion Prediction using Graph Representations"""
44,"""explainable"" AND ""AI""",lucasdavid/keras-explainable,https://github.com/lucasdavid/keras-explainable,2022-10-19T18:24:34+00:00,2024-03-05T09:48:46+00:00,2022-11-30T01:25:18+00:00,Python,16,2,16,1,False,"['machine-learning', 'explainable-ai', 'tensorflow', 'computer-vision', 'deep-learning', 'explainable-ml', 'grad-cam', 'gradcam-plus-plus', 'score-cam', 'smooth-grad', 'tta', 'xai']",Efficient explaining AI algorithms for Keras models
45,"""explainable"" AND ""AI""",wbbeyourself/DTE,https://github.com/wbbeyourself/DTE,2022-12-16T09:53:17+00:00,2025-01-11T05:18:47+00:00,2023-12-06T06:16:54+00:00,Python,11,0,11,2,False,[],Detect-Then-Explain Framework for Text-to-SQL task
46,"""explainable"" AND ""AI""",pittisl/AgileNN,https://github.com/pittisl/AgileNN,2023-01-30T23:54:10+00:00,2025-05-28T08:35:39+00:00,2023-04-13T22:18:20+00:00,Python,18,1,18,0,False,"['offloading', 'neural-networks', 'tensorflow']","Code for paper ""Real-time Neural Network Inference on Extremely Weak Devices: Agile Offloading with Explainable AI"" (MobiCom'22)"
