total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
140,"""multi modal"" AND ""AI""",kyegomez/Blockwise-Parallel-Transformer,https://github.com/kyegomez/Blockwise-Parallel-Transformer,2023-06-01T23:16:43+00:00,2025-05-17T16:30:56+00:00,2023-06-16T20:56:47+00:00,Python,47,1,47,2,False,[],32 times longer context window than vanilla Transformers and up to 4 times longer than memory efficient Transformers.
141,"""multi modal"" AND ""AI""",orrzohar/LOVM,https://github.com/orrzohar/LOVM,2023-06-14T18:49:17+00:00,2025-04-28T04:00:12+00:00,2024-02-03T18:08:06+00:00,Python,21,0,21,2,False,"['model-selection', 'multimodal-deep-learning', 'vision-language-model']",[NeurIPS 2023] Official Pytorch code for LOVM: Language-Only Vision Model Selection
142,"""multi modal"" AND ""AI""",kyegomez/VisualNexus,https://github.com/kyegomez/VisualNexus,2023-06-22T22:03:40+00:00,2025-05-17T16:31:24+00:00,2024-02-22T22:12:11+00:00,Python,20,1,20,2,False,[],"An plug in and play pipeline that utilizes segment anything to segment datasets with rich detail for downstream fine-tuning on vision models like CLIP, ViT,  Imagebind, and so on!"
143,"""multi modal"" AND ""AI""",Agora-Lab-AI/The-Distiller,https://github.com/Agora-Lab-AI/The-Distiller,2023-06-05T15:43:14+00:00,2025-05-17T16:31:00+00:00,2023-06-07T12:50:55+00:00,Python,17,1,17,0,False,[],Generate High Quality textual or multi-modal datasets with Agents
144,"""multi modal"" AND ""AI""",weaviate/multi2vec-bind-inference,https://github.com/weaviate/multi2vec-bind-inference,2023-06-11T18:10:42+00:00,2025-03-04T10:56:57+00:00,2024-06-14T19:32:00+00:00,Python,12,4,12,3,False,[],
145,"""multi modal"" AND ""AI""",YiVal/YiVal,https://github.com/YiVal/YiVal,2023-07-15T02:04:35+00:00,2025-06-02T07:27:02+00:00,2024-04-22T04:42:25+00:00,Python,2106,325,2106,18,False,"['ai', 'prompt', 'llm', 'ai-experiments', 'ai-toolkit', 'promptengineering', 'aigc', 'generative-ai', 'prompt-engineering', 'fine-tuning', 'prompt-tuning', 'api', 'autogpt', 'framework', 'gpt4', 'midjourney', 'python', 'stable-diffusion', 'auto-prompting']",Your Automatic Prompt Engineering Assistant for GenAI Applications
146,"""multi modal"" AND ""AI""",kyegomez/CM3Leon,https://github.com/kyegomez/CM3Leon,2023-07-14T21:56:03+00:00,2025-05-17T16:31:48+00:00,2023-12-15T08:42:30+00:00,Python,360,18,360,5,False,"['attention', 'attention-is-all-you-need', 'dalle', 'imagegeneration', 'multimodal', 'multimodal-learning', 'multimodality']","An open source implementation of ""Scaling Autoregressive Multi-Modal Models: Pretraining and Instruction Tuning"", an all-new multi modal AI that uses just a decoder to generate both text and images"
147,"""multi modal"" AND ""AI""",WangRongsheng/SAM-fine-tune,https://github.com/WangRongsheng/SAM-fine-tune,2023-07-10T04:06:55+00:00,2025-06-02T08:30:53+00:00,2024-09-30T14:26:22+00:00,Python,189,18,189,3,False,"['fine-tuning', 'sam', 'segment-anything', 'segmentation']",🌌 Fine tune specific SAM model on any task
148,"""multi modal"" AND ""AI""",kyegomez/PALI,https://github.com/kyegomez/PALI,2023-07-28T14:45:18+00:00,2025-05-17T16:32:05+00:00,2024-03-20T20:47:41+00:00,Python,89,8,89,3,False,"['artificial-intelligence', 'gpt4', 'machine-learning', 'multimodal', 'multimodal-deep-learning', 'multimodality']","Democratization of ""PaLI: A Jointly-Scaled Multilingual Language-Image Model"""
149,"""multi modal"" AND ""AI""",ChenDelong1999/polite-flamingo,https://github.com/ChenDelong1999/polite-flamingo,2023-07-02T14:50:57+00:00,2025-05-17T16:31:34+00:00,2023-12-09T07:38:31+00:00,Python,63,3,63,1,False,"['large-language-models', 'multimodal-large-language-models', 'visual-instruction-tuning']",🦩 Visual Instruction Tuning with Polite Flamingo - training multi-modal LLMs to be both clever and polite! (AAAI-24 Oral)
150,"""multi modal"" AND ""AI""",ydk122024/AIDE,https://github.com/ydk122024/AIDE,2023-07-23T15:02:27+00:00,2025-05-09T09:51:09+00:00,2023-12-02T08:56:56+00:00,Python,42,2,42,5,False,[],"[ICCV2023] AIDE: A Vision-Driven Multi-View, Multi-Modal, Multi-Tasking Dataset for Assistive Driving Perception"
151,"""multi modal"" AND ""AI""",zhiqic/Awesome-Video-Generation,https://github.com/zhiqic/Awesome-Video-Generation,2023-07-01T14:50:47+00:00,2025-04-16T03:12:58+00:00,2023-08-19T13:49:02+00:00,Python,40,2,40,0,False,[],
152,"""multi modal"" AND ""AI""",dsdanielpark/all-about-llm,https://github.com/dsdanielpark/all-about-llm,2023-07-03T03:30:18+00:00,2025-04-09T10:25:52+00:00,2024-06-11T08:48:32+00:00,Python,16,2,16,0,False,"['large-language-model', 'llm', 'nlp']","dsdanielpark's curation and categorization of resources on large language models, along with documentation."
153,"""multi modal"" AND ""AI""",holoviz-topics/panel-chat-examples,https://github.com/holoviz-topics/panel-chat-examples,2023-08-21T23:59:40+00:00,2025-05-18T09:03:22+00:00,2024-12-27T19:47:59+00:00,Python,119,37,119,33,False,"['chat', 'gpt', 'llama', 'mistral', 'openai', 'panel', 'python']","Examples of Chat Bots using Panels chat features: Traditional, LLMs, AI Agents, LangChain, OpenAI etc"
154,"""multi modal"" AND ""AI""",alipay/microservice_system_twin_graph_based_anomaly_detection,https://github.com/alipay/microservice_system_twin_graph_based_anomaly_detection,2023-08-30T05:54:25+00:00,2025-05-11T12:33:39+00:00,2023-10-25T10:24:49+00:00,Python,35,2,35,5,False,[],
155,"""multi modal"" AND ""AI""",SHARANR26/Med-Palm2,https://github.com/SHARANR26/Med-Palm2,2023-08-14T11:10:42+00:00,2025-05-09T12:15:00+00:00,2023-08-14T11:10:55+00:00,Python,29,8,29,4,False,[],
156,"""multi modal"" AND ""AI""",Sanoojan/CLIP-DRDG,https://github.com/Sanoojan/CLIP-DRDG,2023-08-24T22:48:25+00:00,2025-05-29T11:16:46+00:00,2023-09-21T10:05:52+00:00,Python,15,1,15,0,False,[],Exploring the Transfer Learning Capabilities of CLIP in Domain Generalization for Diabetic Retinopathy
157,"""multi modal"" AND ""AI""",lastmile-ai/aiconfig,https://github.com/lastmile-ai/aiconfig,2023-09-01T17:23:49+00:00,2025-05-26T22:11:24+00:00,2024-06-04T09:45:36+00:00,Python,1024,83,1024,164,False,"['ai', 'developer-tools', 'generative-ai', 'llm', 'llm-ops']",AIConfig is a config-based framework to build generative AI applications.
158,"""multi modal"" AND ""AI""",alibaba-damo-academy/self-supervised-anatomical-embedding-v2,https://github.com/alibaba-damo-academy/self-supervised-anatomical-embedding-v2,2023-09-15T06:41:44+00:00,2025-05-25T15:43:17+00:00,2024-01-22T07:18:24+00:00,Python,65,7,65,3,False,[],
159,"""multi modal"" AND ""AI""",jd-coderepos/awesome-llms,https://github.com/jd-coderepos/awesome-llms,2023-09-06T06:19:30+00:00,2025-04-11T22:52:43+00:00,2023-09-07T07:05:25+00:00,Python,27,3,27,0,False,"['ai-models', 'awesome', 'awesome-list', 'knowledge-graph', 'large-language-models', 'llms', 'structured-data', 'structured-text']",🤓 A collection of AWESOME structured summaries of Large Language Models (LLMs)
160,"""multi modal"" AND ""AI""",UCSC-VLAA/Sight-Beyond-Text,https://github.com/UCSC-VLAA/Sight-Beyond-Text,2023-09-13T23:57:27+00:00,2025-02-08T03:29:04+00:00,2023-09-15T02:03:49+00:00,Python,19,1,19,0,False,"['llama2', 'llava', 'llm', 'mllm', 'vicuna', 'vision-language', 'ai-alignment', 'alignment', 'vlm']","[TMLR 2024] Official implementation of ""Sight Beyond Text: Multi-Modal Training Enhances LLMs in Truthfulness and Ethics"""
161,"""multi modal"" AND ""AI""",LINs-lab/M3,https://github.com/LINs-lab/M3,2023-09-29T08:55:02+00:00,2025-05-01T11:07:19+00:00,2024-03-07T15:44:13+00:00,Python,12,1,12,0,False,[],[ICLR 2024] Towards Robust Multi-Modal Reasoning via Model Selection
162,"""multi modal"" AND ""AI""",SkunkworksAI/BakLLaVA,https://github.com/SkunkworksAI/BakLLaVA,2023-10-10T20:46:46+00:00,2025-05-29T14:05:57+00:00,2024-03-06T19:32:08+00:00,Python,707,47,707,19,False,[],
163,"""multi modal"" AND ""AI""",WangRongsheng/Awesome-LLM-with-RAG,https://github.com/WangRongsheng/Awesome-LLM-with-RAG,2023-10-25T11:37:37+00:00,2025-03-01T11:40:30+00:00,2023-11-03T13:17:41+00:00,Python,79,7,79,0,False,[],A curated list of Large Language Model with RAG
164,"""multi modal"" AND ""AI""",StoneT2000/rfcl,https://github.com/StoneT2000/rfcl,2023-10-25T21:48:04+00:00,2025-05-08T05:20:36+00:00,2024-11-28T08:45:30+00:00,Python,47,4,47,0,False,"['manipulation', 'reinforcement-learning', 'robotics']",(ICLR 2024) Reverse Forward Curriculum Learning
165,"""multi modal"" AND ""AI""",hkust-vgd/MarineGPT,https://github.com/hkust-vgd/MarineGPT,2023-10-12T13:45:39+00:00,2025-05-29T02:30:12+00:00,2024-03-02T08:19:02+00:00,Python,28,1,28,0,False,[],The official implementation of MarineGPT
166,"""multi modal"" AND ""AI""",kyegomez/Fuyu,https://github.com/kyegomez/Fuyu,2023-10-18T17:51:52+00:00,2025-05-30T12:00:26+00:00,2024-11-11T09:52:24+00:00,Python,25,3,25,1,False,"['ai', 'artificial-intelligence', 'gpt4', 'gpt5', 'machine-learning', 'multi-modal', 'multi-modality']",Implementation of Adepts Fuyu all-new Multi-Modality model in pytorch
167,"""multi modal"" AND ""AI""",DFKI-NLP/LLMCheckup,https://github.com/DFKI-NLP/LLMCheckup,2023-10-18T16:00:14+00:00,2024-12-25T12:06:59+00:00,2024-03-24T18:26:09+00:00,Python,13,1,13,0,False,"['chatbot', 'conversational-ai', 'dialogue', 'explainability', 'explainable-ai', 'interface', 'interpretability', 'language-models', 'llms', 'nlp', 'xai']","Code for the NAACL 2024 HCI+NLP Workshop paper ""LLMCheckup: Conversational Examination of Large Language Models via Interpretability Tools and Self-explanation"" (Wang et al. 2024)"
168,"""multi modal"" AND ""AI""",chawins/llm-sp,https://github.com/chawins/llm-sp,2023-11-15T18:52:11+00:00,2025-05-27T10:25:44+00:00,2024-11-27T16:06:26+00:00,Python,504,37,504,1,False,"['adversarial-machine-learning', 'awesome-list', 'llm', 'llm-privacy', 'llm-security', 'privacy', 'security']",Papers and resources related to the security and privacy of LLMs 🤖
169,"""multi modal"" AND ""AI""",alvinliu0/HumanGaussian,https://github.com/alvinliu0/HumanGaussian,2023-11-27T02:39:39+00:00,2025-05-26T03:58:37+00:00,2023-12-30T10:59:37+00:00,Python,470,46,470,13,False,"['human-generation', 'text-to-3d']","[CVPR 2024 Highlight] Code for ""HumanGaussian: Text-Driven 3D Human Generation with Gaussian Splatting"""
170,"""multi modal"" AND ""AI""",shikiw/OPERA,https://github.com/shikiw/OPERA,2023-11-30T11:14:25+00:00,2025-05-26T18:31:07+00:00,2024-08-24T04:45:10+00:00,Python,341,28,341,7,False,"['large-multimodal-models', 'llama', 'multimodal', 'vision-language-learning', 'vision-language-model', 'chatbot', 'chatgpt', 'gpt-4']",[CVPR 2024 Highlight] OPERA: Alleviating Hallucination in Multi-Modal Large Language Models via Over-Trust Penalty and Retrospection-Allocation
171,"""multi modal"" AND ""AI""",TIGER-AI-Lab/UniIR,https://github.com/TIGER-AI-Lab/UniIR,2023-11-28T04:16:10+00:00,2025-05-30T07:00:00+00:00,2024-10-01T22:52:11+00:00,Python,149,13,149,14,False,"['language-model', 'retrieval']","Official code for paper ""UniIR: Training and Benchmarking Universal Multimodal Information Retrievers"" (ECCV 2024)"
172,"""multi modal"" AND ""AI""",poloclub/ClickDiffusion,https://github.com/poloclub/ClickDiffusion,2023-11-12T23:33:49+00:00,2025-05-29T14:07:52+00:00,2024-05-20T01:34:20+00:00,Python,69,8,69,2,False,[],ClickDiffusion: Harnessing LLMs for Interactive Precise Image Editing
173,"""multi modal"" AND ""AI""",jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,https://github.com/jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,2023-11-25T02:38:32+00:00,2025-03-29T16:37:24+00:00,2024-06-11T16:46:47+00:00,Python,48,1,48,0,False,"['annotation', 'prosody', 'text-to-speech']",An automatic prosodic boundary annotation tool for Text-to-Speech Synthesis (TTS).
174,"""multi modal"" AND ""AI""",Yanqing0327/MLLMs-Augmented,https://github.com/Yanqing0327/MLLMs-Augmented,2023-11-30T15:49:03+00:00,2025-01-01T07:48:41+00:00,2024-03-12T07:38:47+00:00,Python,31,1,31,0,False,[],The official implementation of 《MLLMs-Augmented Visual-Language Representation Learning》
175,"""multi modal"" AND ""AI""",yawwG/MRP,https://github.com/yawwG/MRP,2023-11-28T14:34:54+00:00,2025-06-01T03:34:27+00:00,2024-08-22T11:51:40+00:00,Python,22,3,22,1,False,[],An explainable longitudinal multi-modal fusion model for predicting neoadjuvant therapy response in breast cancer treatment
176,"""multi modal"" AND ""AI""",AI-ANK/PaLM-Kosmos-Vision,https://github.com/AI-ANK/PaLM-Kosmos-Vision,2023-11-04T12:23:12+00:00,2024-01-23T07:48:23+00:00,2023-11-15T19:26:15+00:00,Python,16,11,16,2,False,[],"PaLM-Kosmos-Vision is a foundational project showcasing basic ChatGPT with vision capabilities, inviting further development for advanced use cases. Experience the potential by trying the demo"
177,"""multi modal"" AND ""AI""",YiQi0318/LLMs_daily_arxiv,https://github.com/YiQi0318/LLMs_daily_arxiv,2023-11-28T11:15:47+00:00,2025-05-20T20:26:04+00:00,2024-07-25T08:14:14+00:00,Python,12,1,12,0,False,[],
178,"""multi modal"" AND ""AI""",hfhoffman1144/langchain_neo4j_rag_app,https://github.com/hfhoffman1144/langchain_neo4j_rag_app,2023-12-11T13:33:21+00:00,2025-05-31T07:14:04+00:00,2024-08-08T13:24:11+00:00,Python,217,68,217,2,False,[],A knowledge graph RAG app using LangChain and Neo4j.
179,"""multi modal"" AND ""AI""",rabilrbl/gemini-pro-bot,https://github.com/rabilrbl/gemini-pro-bot,2023-12-14T16:57:14+00:00,2025-05-26T09:44:42+00:00,2024-12-16T19:41:29+00:00,Python,163,43,163,10,False,"['bard', 'chatbot', 'gemini', 'gemini-pro', 'google-bard', 'google-gemini', 'gpt', 'llm', 'multimodal', 'telegram-bot', 'llm-bot', 'multimodal-bot', 'gemini-pro-bot', 'gemini-pro-vision']",A Python Telegram bot powered by Google's gemini-pro LLM API
180,"""multi modal"" AND ""AI""",run-llama/llamabot,https://github.com/run-llama/llamabot,2023-12-22T20:39:09+00:00,2025-05-30T22:14:48+00:00,2024-01-25T17:28:30+00:00,Python,163,38,163,1,False,[],
181,"""multi modal"" AND ""AI""",robodrive-24/toolkit,https://github.com/robodrive-24/toolkit,2023-12-15T09:27:00+00:00,2025-03-14T02:40:22+00:00,2024-05-29T14:44:39+00:00,Python,73,8,73,4,False,[],Official Toolkit for The RoboDrive Challenge
182,"""multi modal"" AND ""AI""",tmllab/2024_ICML_DICL,https://github.com/tmllab/2024_ICML_DICL,2023-12-04T00:14:18+00:00,2025-05-19T02:22:50+00:00,2024-05-02T05:54:46+00:00,Python,17,1,17,0,False,[],
183,"""multi modal"" AND ""AI""",flushai/flush,https://github.com/flushai/flush,2023-12-13T04:20:10+00:00,2024-12-02T04:13:50+00:00,2023-12-13T04:51:04+00:00,Python,16,0,16,0,False,[],Official open-source repository for Flush AI's SDK. https://www.flushai.cloud/
184,"""multi modal"" AND ""AI""",niuzaisheng/ScreenAgent,https://github.com/niuzaisheng/ScreenAgent,2024-01-15T07:41:39+00:00,2025-05-29T09:03:19+00:00,2024-11-25T02:51:51+00:00,Python,457,46,457,21,False,"['agent', 'ai', 'llm', 'vlm']",ScreenAgent: A Computer Control Agent Driven by Visual Language Large Model (IJCAI-24)
185,"""multi modal"" AND ""AI""",babycommando/machinascript-for-robots,https://github.com/babycommando/machinascript-for-robots,2024-01-31T21:21:31+00:00,2025-05-26T00:09:46+00:00,2024-09-28T03:54:44+00:00,Python,182,10,182,2,False,"['ai', 'arduino', 'artificial-intelligence', 'gpt', 'gpt-3', 'gpt-4', 'llama', 'llama2', 'llm', 'llms', 'mistral', 'mistral-7b', 'mixtral', 'mixtral-8x7b', 'raspberry-pi', 'raspberry-pi-4', 'robot', 'robotics', 'robots']",Build LLM-powered robots in your garage with MachinaScript For Robots!
186,"""multi modal"" AND ""AI""",AashiqRamachandran/i-am-a-bot,https://github.com/AashiqRamachandran/i-am-a-bot,2024-01-07T10:49:51+00:00,2025-05-29T05:07:39+00:00,2024-01-09T10:16:32+00:00,Python,137,16,137,1,False,[],An Multi-Modal LLM Powered Agent to automatically solve Captchas
187,"""multi modal"" AND ""AI""",rafiibnsultan/GeoSAM,https://github.com/rafiibnsultan/GeoSAM,2024-01-30T21:08:57+00:00,2025-05-25T18:27:29+00:00,2024-12-10T22:10:07+00:00,Python,86,7,86,5,False,[],Fine-tuning SAM with Multi-Modal Prompts for Mobility Infrastructure Segmentation
188,"""multi modal"" AND ""AI""",DewyKB/dewy,https://github.com/DewyKB/dewy,2024-01-12T08:29:41+00:00,2025-05-06T07:59:26+00:00,2024-03-26T16:19:48+00:00,Python,71,2,71,18,False,"['generative-ai', 'knowledge-base', 'rag']",Opinionated knowledge extraction and semantic retrieval for Gen AI applications.
189,"""multi modal"" AND ""AI""",bdytx5/finetune_LLaVA,https://github.com/bdytx5/finetune_LLaVA,2024-01-29T15:49:30+00:00,2025-01-02T03:10:59+00:00,2024-01-29T15:50:04+00:00,Python,29,7,29,3,False,[],
190,"""multi modal"" AND ""AI""",aishe-ai/core,https://github.com/aishe-ai/core,2024-01-11T13:57:08+00:00,2025-05-26T13:25:25+00:00,2024-09-05T14:18:33+00:00,Python,11,2,11,0,False,"['ai', 'chatbot', 'llm']",LLM Assistent with Chat Integration
191,"""multi modal"" AND ""AI""",hcd233/Aris-AI,https://github.com/hcd233/Aris-AI,2024-01-26T13:31:18+00:00,2025-03-20T09:07:39+00:00,2024-07-14T09:59:57+00:00,Python,11,0,11,0,False,"['ai', 'docker', 'fastapi', 'generative-ai', 'langchain', 'llm', 'python', 'rag', 'streamlit']",An AI project to provide `private` chat and RAG service. 一个提供私有化检索增强生成的AI项目
192,"""multi modal"" AND ""AI""",LAION-AI/natural_voice_assistant,https://github.com/LAION-AI/natural_voice_assistant,2024-02-06T08:12:54+00:00,2025-05-17T16:35:37+00:00,2024-05-27T09:29:23+00:00,Python,483,42,483,8,False,[],
193,"""multi modal"" AND ""AI""",isXinLiu/Awesome-MLLM-Safety,https://github.com/isXinLiu/Awesome-MLLM-Safety,2024-02-25T02:54:44+00:00,2025-05-30T07:07:59+00:00,2024-08-25T03:20:00+00:00,Python,205,5,205,0,False,[],Accepted by IJCAI-24 Survey Track
194,"""multi modal"" AND ""AI""",ykhli/AI-RPi-detection,https://github.com/ykhli/AI-RPi-detection,2024-02-26T05:56:37+00:00,2025-05-23T08:02:31+00:00,2024-04-30T21:33:16+00:00,Python,181,15,181,4,False,"['ai', 'cats', 'llm', 'raspberry-pi']","AI Raspberry Pi cat detection and notification: get a text when your cat does something it's not supposed to do, and have AI narrate what it sees. Generalizable across other use cases outside of cats"
195,"""multi modal"" AND ""AI""",chg0901/Honor_of_Kings_Multi-modal_Dataset,https://github.com/chg0901/Honor_of_Kings_Multi-modal_Dataset,2024-02-29T05:48:51+00:00,2025-05-22T13:56:35+00:00,2024-08-31T02:24:52+00:00,Python,66,15,66,3,False,"['hok', 'internlm', 'moba', 'rag']","A Multi-modal RAG Project with Dataset from Honor of Kings, one of the most popular smart phone games in China"
196,"""multi modal"" AND ""AI""",nirbar1985/country-compass-ai,https://github.com/nirbar1985/country-compass-ai,2024-02-11T20:36:02+00:00,2025-03-18T05:34:28+00:00,2024-02-13T21:31:47+00:00,Python,33,10,33,1,False,[],Multi-Modal Chatbot
197,"""multi modal"" AND ""AI""",zjukg/AdaMF-MAT,https://github.com/zjukg/AdaMF-MAT,2024-02-21T07:06:07+00:00,2025-04-20T02:00:23+00:00,2024-04-16T03:01:21+00:00,Python,33,4,33,0,False,"['adversarial-learning', 'imbalanced-data', 'imbalanced-learning', 'knowledge-graph', 'knowledge-graph-completion', 'multi-modal', 'multi-modal-fusion', 'multi-modal-knowledge-graph', 'multi-modality', 'negative-sampling']",[Paper][LREC-COLING 2024] Unleashing the Power of Imbalanced Modality Information for Multi-modal Knowledge Graph Completion
198,"""multi modal"" AND ""AI""",PKU-YuanGroup/LLMBind,https://github.com/PKU-YuanGroup/LLMBind,2024-02-26T02:43:44+00:00,2025-03-27T07:39:29+00:00,2024-06-16T16:39:55+00:00,Python,18,1,18,1,False,[],LLMBind: A Unified Modality-Task Integration Framework
199,"""multi modal"" AND ""AI""",ydc123/MMP-Attack,https://github.com/ydc123/MMP-Attack,2024-02-02T12:03:23+00:00,2025-03-19T08:06:33+00:00,2024-07-15T09:41:11+00:00,Python,16,0,16,0,False,[],"Official repository for ""On the Multi-modal Vulnerability of Diffusion Models"""
200,"""multi modal"" AND ""AI""",deepcs233/Visual-CoT,https://github.com/deepcs233/Visual-CoT,2024-03-21T09:31:19+00:00,2025-06-02T02:32:38+00:00,2024-12-22T19:24:25+00:00,Python,323,16,323,19,False,[],[Neurips'24 Spotlight] Visual CoT: Advancing Multi-Modal Language Models with a Comprehensive Dataset and Benchmark for Chain-of-Thought Reasoning
201,"""multi modal"" AND ""AI""",openfoundry-ai/model_manager,https://github.com/openfoundry-ai/model_manager,2024-03-20T20:55:04+00:00,2025-05-17T16:36:12+00:00,2024-05-20T19:59:32+00:00,Python,322,20,322,5,False,[],Model Manager is a Python package that simplifies the process of deploying an open source AI model to your own cloud.
202,"""multi modal"" AND ""AI""",harpreetsahota204/awesome-cvpr-2024,https://github.com/harpreetsahota204/awesome-cvpr-2024,2024-03-28T19:59:04+00:00,2025-03-25T13:30:03+00:00,2024-06-13T18:16:13+00:00,Python,142,9,142,0,False,"['awesome', 'awesome-list', 'awesome-lists', 'awesome-readme', 'computervision', 'cvpr', 'cvpr2024', 'diffusion', 'multimodal']","🤩 An AWESOME Curated List of Papers, Workshops, Datasets, and Challenges from CVPR 2024"
203,"""multi modal"" AND ""AI""",Oxen-AI/Self-Rewarding-Language-Models,https://github.com/Oxen-AI/Self-Rewarding-Language-Models,2024-03-15T05:12:56+00:00,2025-05-19T09:23:18+00:00,2024-11-16T00:29:51+00:00,Python,128,10,128,1,False,[],"This is work done by the Oxen.ai Community, trying to reproduce the Self-Rewarding Language Model paper from MetaAI."
204,"""multi modal"" AND ""AI""",thunlp/MatPlotAgent,https://github.com/thunlp/MatPlotAgent,2024-03-08T03:13:39+00:00,2025-05-27T07:36:39+00:00,2024-07-01T09:51:44+00:00,Python,70,8,70,5,False,[],
205,"""multi modal"" AND ""AI""",Azure-Samples/rag-as-a-service-with-vision,https://github.com/Azure-Samples/rag-as-a-service-with-vision,2024-03-05T23:53:31+00:00,2025-05-18T06:32:37+00:00,2024-12-09T22:43:40+00:00,Python,27,6,27,7,False,"['azure-ai-search', 'azure-ai-vision', 'cosmosdb', 'gpt-4o', 'gpt4v', 'gpt4vision', 'llm', 'openai', 'rag', 'vision']","This repository offers a Python framework for a retrieval-augmented generation (RAG) pipeline using text and images from MHTML documents, leveraging Azure AI and OpenAI services. It includes ingestion and enrichment flows, a RAG with Vision pipeline, and evaluation tools."
206,"""multi modal"" AND ""AI""",ryanadoty/Amazon-Bedrock-Claude3-Multi-Modal-Sample,https://github.com/ryanadoty/Amazon-Bedrock-Claude3-Multi-Modal-Sample,2024-03-05T17:58:57+00:00,2024-08-20T06:36:24+00:00,2024-03-08T13:37:00+00:00,Python,20,4,20,0,False,[],"This is sample code demonstrating the use of Amazon Bedrock and Anthropic Claude 3 to satisfy multi-modal use cases. The application is constructed with a simple streamlit frontend where users can input zero shot requests to satisfy a broad range of use cases, including image to text multi-modal style use cases."
207,"""multi modal"" AND ""AI""",LaVi-Lab/Visual-Table,https://github.com/LaVi-Lab/Visual-Table,2024-03-16T12:21:11+00:00,2025-05-18T07:47:05+00:00,2024-10-17T13:52:41+00:00,Python,18,1,18,0,False,[],"[EMNLP 2024] Official code for ""Beyond Embeddings: The Promise of Visual Table in Multi-Modal Models"""
208,"""multi modal"" AND ""AI""",hivenetwork-ai/hive-agent-py,https://github.com/hivenetwork-ai/hive-agent-py,2024-03-12T23:27:26+00:00,2025-02-20T05:57:55+00:00,2024-11-09T14:16:20+00:00,Python,16,14,16,0,False,"['agents', 'ai', 'crypto', 'generative-ai', 'llm', 'web3', 'hive-network']",This library provides you with an easy way to create and run Hive Agents.
209,"""multi modal"" AND ""AI""",aurelio-labs/semantic-chunkers,https://github.com/aurelio-labs/semantic-chunkers,2024-04-30T02:37:23+00:00,2025-05-20T01:06:52+00:00,2024-12-06T13:01:36+00:00,Python,224,19,224,15,False,[],
210,"""multi modal"" AND ""AI""",sua-choi/CMS,https://github.com/sua-choi/CMS,2024-04-16T03:23:07+00:00,2025-03-17T15:46:27+00:00,2024-05-01T10:41:03+00:00,Python,45,2,45,0,False,[],[CVPR'24] Official PyTorch implementation of Contrastive Mean-Shift Learning for Generalized Category Discovery
211,"""multi modal"" AND ""AI""",wangpuyi/MA-AGIQA,https://github.com/wangpuyi/MA-AGIQA,2024-04-25T11:43:34+00:00,2025-04-25T11:06:51+00:00,2024-09-28T15:30:00+00:00,Python,27,2,27,0,False,[],
212,"""multi modal"" AND ""AI""",Oxen-AI/BitNet-1.58-Instruct,https://github.com/Oxen-AI/BitNet-1.58-Instruct,2024-04-02T18:03:49+00:00,2025-04-24T13:04:20+00:00,2024-04-14T20:09:20+00:00,Python,24,6,24,1,False,[],Implementation of BitNet-1.58 instruct tuning
213,"""multi modal"" AND ""AI""",Antoine-Villiere/JacQues,https://github.com/Antoine-Villiere/JacQues,2024-04-30T05:57:03+00:00,2025-01-21T03:24:22+00:00,2024-09-03T16:27:34+00:00,Python,22,0,22,0,False,[],JacQues is a Dash-based interactive web application that facilitates real-time chat and document management.
214,"""multi modal"" AND ""AI""",Vision-CAIR/InfiniBench,https://github.com/Vision-CAIR/InfiniBench,2024-04-28T17:32:12+00:00,2024-12-12T13:12:50+00:00,2024-10-12T15:51:06+00:00,Python,14,1,14,0,False,[],
215,"""multi modal"" AND ""AI""",OpenDriveLab/Vista,https://github.com/OpenDriveLab/Vista,2024-05-10T09:28:15+00:00,2025-05-31T19:23:20+00:00,2024-12-12T13:51:56+00:00,Python,744,49,744,19,False,"['autonomous-driving', 'video-generation', 'world-model']",[NeurIPS 2024] A Generalizable World Model for Autonomous Driving
216,"""multi modal"" AND ""AI""",EasonXiao-888/MambaTree,https://github.com/EasonXiao-888/MambaTree,2024-05-31T16:42:12+00:00,2025-05-21T07:42:05+00:00,2024-06-13T11:09:04+00:00,Python,92,2,92,3,False,[],[NeurIPS2024 Spotlight] The official implementation of MambaTree: Tree Topology is All You Need in State Space Model
217,"""multi modal"" AND ""AI""",MedAI-Vision/CMR-AI,https://github.com/MedAI-Vision/CMR-AI,2024-05-14T08:03:34+00:00,2025-05-27T13:07:47+00:00,2024-05-14T13:31:49+00:00,Python,49,9,49,4,False,[],
218,"""multi modal"" AND ""AI""",mbzuai-oryx/CVRR-Evaluation-Suite,https://github.com/mbzuai-oryx/CVRR-Evaluation-Suite,2024-05-06T18:05:47+00:00,2025-05-14T03:42:31+00:00,2024-08-23T08:22:18+00:00,Python,48,7,48,2,False,[],"[CVPRW-25 MMFM] Official repository of paper titled ""How Good is my Video LMM? Complex Video Reasoning and Robustness Evaluation Suite for Video-LMMs""."
