total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
132,"""robotics"" AND ""AI""",MarketSquare/robotframework-ai,https://github.com/MarketSquare/robotframework-ai,2024-05-21T12:56:26+00:00,2025-04-22T11:08:16+00:00,2024-10-19T14:21:33+00:00,Python,31,5,31,17,False,"['ai', 'python', 'robotframework']",RobotFramework-AI is a library that adds AI functionality to the Robot Framework. It can generate test data for you using the RealTestDataGenerator but also reply to your messages with the Chatbot.
133,"""robotics"" AND ""AI""",ksDreamer/LLM-Robot,https://github.com/ksDreamer/LLM-Robot,2024-05-05T12:32:19+00:00,2025-05-21T13:54:09+00:00,2024-05-31T06:28:14+00:00,Python,31,10,31,0,False,[],Use LLM to understand user input and control the robot under ROS
134,"""robotics"" AND ""AI""",boston-dynamics/spot-rl-example,https://github.com/boston-dynamics/spot-rl-example,2024-05-22T21:52:04+00:00,2025-05-14T14:33:19+00:00,2024-06-05T20:18:02+00:00,Python,21,3,21,0,False,[],Public-facing code originally developed by the AI Institute for deploying RL development code on our robot (this is part of the effort to support the Spot RL Research Kit.)
135,"""robotics"" AND ""AI""",nasa-jpl/cortex,https://github.com/nasa-jpl/cortex,2024-05-02T23:46:47+00:00,2025-04-30T04:05:04+00:00,2024-06-18T20:13:19+00:00,Python,19,1,19,0,False,"['database', 'robotics', 'ros', 'visualization']",Modern data infrastructure for robotics projects.
136,"""robotics"" AND ""AI""",Hao-Starrr/humanoid-arm-retarget,https://github.com/Hao-Starrr/humanoid-arm-retarget,2024-08-31T08:06:34+00:00,2025-05-28T23:50:58+00:00,2024-10-19T09:16:01+00:00,Python,68,6,68,1,False,[],Humanoid robot arms retarget algorithm with VisionPro app 
137,"""robotics"" AND ""AI""",ideamark/desk-emoji,https://github.com/ideamark/desk-emoji,2024-09-11T07:13:17+00:00,2025-06-02T07:14:25+00:00,2024-12-18T15:36:50+00:00,Python,450,80,450,4,False,[],"Desk-Emoji is a truly open-source AI desktop robot featuring an emoji screen, a two-axis console, and LLM capabilities for voice chat."
138,"""robotics"" AND ""AI""",zhoupingjay/LlamaPi,https://github.com/zhoupingjay/LlamaPi,2024-09-04T16:12:46+00:00,2025-01-22T13:26:36+00:00,2024-10-30T04:25:29+00:00,Python,19,2,19,1,False,"['llm', 'raspberrypi', 'robotics', 'voice-assistant']","Raspberry Pi Voice Chatbot backed by local or cloud LLM, with Robot Arm gestures"
139,"""robotics"" AND ""AI""",ocolakoglu/PetoiBittleChatGPT,https://github.com/ocolakoglu/PetoiBittleChatGPT,2024-09-02T08:38:04+00:00,2025-05-13T21:10:53+00:00,2024-09-02T08:52:20+00:00,Python,18,2,18,0,False,[],Petoi Bittle Robot & ChatGPT Integration
140,"""robotics"" AND ""AI""",ml-jku/LRAM,https://github.com/ml-jku/LRAM,2024-10-29T21:35:21+00:00,2025-04-30T14:54:56+00:00,2024-10-31T08:18:13+00:00,Python,33,2,33,2,False,"['decision-transformers', 'mamba', 'reinforcement-learning', 'robotics', 'xlstm']",A Large Recurrent Action Model: xLSTM enables Fast Inference for Robotics Tasks
141,"""robotics"" AND ""AI""",KOSASIH/Qubot-One,https://github.com/KOSASIH/Qubot-One,2024-12-06T15:41:55+00:00,2025-03-21T16:12:29+00:00,2024-12-13T16:26:07+00:00,Python,14,0,14,1,False,"['quantum', 'quantum-computing', 'quantum-robotics', 'robotics', 'qubot', 'qubot-one', 'qubots']","A cutting-edge project focused on developing quantum-powered robotics (Qubots) that leverage advanced AI and quantum computing for enhanced adaptability, efficiency, and human collaboration."
