total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
127,"""causal"" AND ""AI""",epfLLM/meditron,https://github.com/epfLLM/meditron,2023-11-23T17:45:46+00:00,2025-05-31T14:43:46+00:00,2024-04-10T11:48:37+00:00,Python,2026,196,2026,15,False,[],Meditron is a suite of open-source medical Large Language Models (LLMs).
128,"""causal"" AND ""AI""",chawins/llm-sp,https://github.com/chawins/llm-sp,2023-11-15T18:52:11+00:00,2025-05-27T10:25:44+00:00,2024-11-27T16:06:26+00:00,Python,504,37,504,1,False,"['adversarial-machine-learning', 'awesome-list', 'llm', 'llm-privacy', 'llm-security', 'privacy', 'security']",Papers and resources related to the security and privacy of LLMs 🤖
129,"""causal"" AND ""AI""",dubverse-ai/MahaTTS,https://github.com/dubverse-ai/MahaTTS,2023-11-16T09:44:54+00:00,2025-05-22T00:04:57+00:00,2024-06-08T10:55:21+00:00,Python,269,19,269,6,False,[],
130,"""causal"" AND ""AI""",lucidrains/mirasol-pytorch,https://github.com/lucidrains/mirasol-pytorch,2023-11-18T17:16:16+00:00,2025-05-17T16:34:09+00:00,2023-12-22T13:45:49+00:00,Python,88,2,88,1,False,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'multimodality', 'transformers']","Implementation of 🌻 Mirasol, SOTA Multimodal Autoregressive model out of Google Deepmind, in Pytorch"
131,"""causal"" AND ""AI""",dbstjswo505/HEAR,https://github.com/dbstjswo505/HEAR,2023-11-27T19:23:51+00:00,2025-05-02T10:10:14+00:00,2023-12-23T14:47:32+00:00,Python,19,10,19,1,False,[],"HEAR: Hearing Enhanced Audio Response for Video-grounded Dialogue, EMNLP 2023 (long, findings) [STARLAB] Audio Enhancement for video-dialogue system "
132,"""causal"" AND ""AI""",YiQi0318/LLMs_daily_arxiv,https://github.com/YiQi0318/LLMs_daily_arxiv,2023-11-28T11:15:47+00:00,2025-05-20T20:26:04+00:00,2024-07-25T08:14:14+00:00,Python,12,1,12,0,False,[],
133,"""causal"" AND ""AI""",ahans30/Binoculars,https://github.com/ahans30/Binoculars,2023-12-10T00:45:31+00:00,2025-05-29T09:05:04+00:00,2024-05-14T10:55:03+00:00,Python,275,38,275,3,False,[],[ICML 2024] Binoculars: Zero-Shot Detection of LLM-Generated Text
134,"""causal"" AND ""AI""",lucidrains/taylor-series-linear-attention,https://github.com/lucidrains/taylor-series-linear-attention,2023-12-23T20:03:27+00:00,2025-05-19T09:40:56+00:00,2024-08-18T16:58:28+00:00,Python,98,3,98,3,False,"['artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'linear-attention']",Explorations into the recently proposed Taylor Series Linear Attention
135,"""causal"" AND ""AI""",InquestGeronimo/tllm,https://github.com/InquestGeronimo/tllm,2023-12-01T17:42:39+00:00,2025-05-10T09:21:28+00:00,2024-03-04T02:15:48+00:00,Python,26,3,26,1,False,"['fine-tuning', 'llm', 'qlora', 'trainer', 'cypher', 'text-to-cypher', 'instruction-tuning', 'text-to-sql']",An LLM training library for instruction-tuning.
136,"""causal"" AND ""AI""",ymcui/Chinese-Mixtral,https://github.com/ymcui/Chinese-Mixtral,2024-01-11T06:45:43+00:00,2025-05-29T11:45:06+00:00,2024-04-30T04:29:06+00:00,Python,606,44,606,0,False,"['32k', 'large-language-models', 'llm', 'mixtral', 'mixture-of-experts', 'moe', 'nlp', '64k']",中文Mixtral混合专家大模型（Chinese Mixtral MoE LLMs）
137,"""causal"" AND ""AI""",VectorInstitute/vectorlm,https://github.com/VectorInstitute/vectorlm,2024-01-10T04:50:08+00:00,2025-03-20T12:41:26+00:00,2024-06-24T18:53:06+00:00,Python,47,9,47,2,False,"['llm', 'llm-training', 'llms']",LLM finetuning in resource-constrained environments.
138,"""causal"" AND ""AI""",elyxlz/givt-pytorch,https://github.com/elyxlz/givt-pytorch,2024-01-05T09:34:16+00:00,2025-03-28T07:21:50+00:00,2024-03-28T06:24:23+00:00,Python,18,1,18,0,False,[],"A partial implementation of Generative Infinite Vocabulary Transformer (GIVT) from Google Deepmind, in PyTorch."
139,"""causal"" AND ""AI""",metavoiceio/metavoice-src,https://github.com/metavoiceio/metavoice-src,2024-02-06T17:04:29+00:00,2025-05-31T11:36:15+00:00,2024-07-30T22:13:01+00:00,Python,4131,689,4131,65,False,"['text-to-speech', 'ai', 'deep-learning', 'pytorch', 'speech', 'speech-synthesis', 'tts', 'voice-clone', 'zero-shot-tts']","Foundational model for human-like, expressive TTS"
140,"""causal"" AND ""AI""",gpu-mode/ring-attention,https://github.com/gpu-mode/ring-attention,2024-02-18T18:00:33+00:00,2025-05-27T11:32:48+00:00,2024-10-17T14:26:14+00:00,Python,143,12,143,4,False,[],ring-attention experiments
141,"""causal"" AND ""AI""",We-IOT/chatglm3_6b_finetune,https://github.com/We-IOT/chatglm3_6b_finetune,2024-02-24T06:57:43+00:00,2025-05-22T12:37:00+00:00,2024-04-18T07:34:11+00:00,Python,78,13,78,22,False,[],基于chatglm3-6b模型的lora方法的微调
142,"""causal"" AND ""AI""",worldbank/GISTEmbed,https://github.com/worldbank/GISTEmbed,2024-02-07T17:34:23+00:00,2025-05-04T12:16:02+00:00,2024-03-06T04:04:24+00:00,Python,43,3,43,2,False,"['deep-learning', 'embedding-models', 'fine-tuning', 'huggingface', 'mteb', 'sentence-embeddings', 'sentence-transformers']",GISTEmbed: Guided In-sample Selection of Training Negatives for Text Embeddings
143,"""causal"" AND ""AI""",UKPLab/acl2024-ircoder,https://github.com/UKPLab/acl2024-ircoder,2024-02-19T13:30:21+00:00,2025-05-19T20:56:21+00:00,2024-05-31T09:52:01+00:00,Python,17,2,17,0,False,"['code-generation', 'intermediate-representation', 'nlp']","Data creation, training and eval scripts for the IRCoder paper"
144,"""causal"" AND ""AI""",sa-and/CausalPlayground,https://github.com/sa-and/CausalPlayground,2024-02-26T15:05:37+00:00,2025-04-21T07:01:57+00:00,2024-06-05T07:10:52+00:00,Python,14,0,14,0,False,[],"The CausalPlayground library serves as a tool for causality research, focusing on the interactive exploration of structural causal models (SCMs). It provides extensive functionality for creating, manipulating and sampling SCMs, seamlessly integrating them with the Gymnasium framework."
145,"""causal"" AND ""AI""",YangAi520/LL-NSPP,https://github.com/YangAi520/LL-NSPP,2024-02-21T12:30:54+00:00,2024-10-08T05:01:09+00:00,2024-02-22T02:40:50+00:00,Python,12,1,12,0,False,[],
146,"""causal"" AND ""AI""",athms/mad-lab,https://github.com/athms/mad-lab,2024-03-26T12:28:26+00:00,2025-05-28T08:32:52+00:00,2024-12-17T13:58:09+00:00,Python,116,13,116,6,False,[],A MAD laboratory to improve AI architecture designs 🧪
147,"""causal"" AND ""AI""",CaglarAytekin/LEURN,https://github.com/CaglarAytekin/LEURN,2024-03-07T08:32:28+00:00,2025-04-03T00:38:48+00:00,2024-03-14T10:01:55+00:00,Python,35,2,35,0,False,[],Official Repository for LEURN: Learning Explainable Univariate Rules with Neural Networks
148,"""causal"" AND ""AI""",south20/ChatGLM3_Lora_Fine-tune,https://github.com/south20/ChatGLM3_Lora_Fine-tune,2024-03-11T16:10:09+00:00,2024-12-26T16:33:37+00:00,2024-03-11T16:20:55+00:00,Python,34,5,34,2,False,[],本项目对ChatGLM3-6B通过多种方式微调，使模型具备落地潜质（包括但不限于客服、聊天、游戏）
149,"""causal"" AND ""AI""",davidkim205/kollm_evaluation,https://github.com/davidkim205/kollm_evaluation,2024-03-16T08:01:40+00:00,2025-01-08T12:33:32+00:00,2024-05-31T01:51:52+00:00,Python,31,2,31,1,False,[],자체 구축한 한국어 평가 데이터셋을 이용한 한국어 모델 평가
150,"""causal"" AND ""AI""",Furyton/awesome-language-model-analysis,https://github.com/Furyton/awesome-language-model-analysis,2024-04-25T14:55:57+00:00,2025-05-20T03:16:32+00:00,2024-12-02T13:59:10+00:00,Python,84,1,84,0,False,"['analytics', 'awesome', 'llm', 'transformers', 'ai', 'analysis', 'chatgpt', 'deep-learning', 'generative-ai', 'large-language-models', 'nlp', 'theory']","This paper list focuses on the theoretical and empirical analysis of language models, especially large language models (LLMs). The papers in this list investigate the learning behavior, generalization ability, and other properties of language models through theoretical analysis, empirical analysis, or a combination of both."
151,"""causal"" AND ""AI""",krafton-ai/mambaformer-icl,https://github.com/krafton-ai/mambaformer-icl,2024-04-11T05:30:25+00:00,2025-05-16T11:49:36+00:00,2024-06-18T06:37:24+00:00,Python,54,1,54,0,False,[],MambaFormer in-context learning experiments and implementation for https://arxiv.org/abs/2402.04248
152,"""causal"" AND ""AI""",dbstjswo505/FRAG,https://github.com/dbstjswo505/FRAG,2024-05-31T08:55:43+00:00,2025-05-23T11:32:49+00:00,2024-09-18T06:58:45+00:00,Python,34,12,34,0,False,[],FRAG: Frequency Adaptive Group for Diffusion Video Editing (ICML 2024)
153,"""causal"" AND ""AI""",YangAi520/APCodec,https://github.com/YangAi520/APCodec,2024-05-25T08:01:10+00:00,2025-05-19T17:16:13+00:00,2024-09-24T01:37:20+00:00,Python,31,1,31,3,False,[],
154,"""causal"" AND ""AI""",trungpx/xmdpt,https://github.com/trungpx/xmdpt,2024-05-15T08:16:49+00:00,2025-02-06T13:15:52+00:00,2024-11-05T10:57:58+00:00,Python,28,5,28,2,False,"['diffusion-models', 'generative-ai', 'state-of-the-art-models', 'conditional-diffusion', 'human-image-synthesis', 'xmdpt']","ICML 2024, Official Implementation of ""Cross-view Masked Diffusion Transformers for Person Image Synthesis."""
155,"""causal"" AND ""AI""",noel319/DALLE2-pytorch,https://github.com/noel319/DALLE2-pytorch,2024-05-20T15:40:37+00:00,2025-03-26T17:19:26+00:00,2024-05-20T15:47:31+00:00,Python,12,0,12,0,False,[],
156,"""causal"" AND ""AI""",Mixture-AI/Mixture-of-Depths,https://github.com/Mixture-AI/Mixture-of-Depths,2024-05-20T06:14:28+00:00,2025-04-10T05:22:41+00:00,2024-05-29T16:32:58+00:00,Python,11,1,11,0,False,"['conditional-computation', 'llm', 'mixture-of-depths']",Google DeepMind: Mixture of Depths Unofficial Implementation.
157,"""causal"" AND ""AI""",lm-sys/RouteLLM,https://github.com/lm-sys/RouteLLM,2024-06-03T02:16:57+00:00,2025-06-01T04:56:33+00:00,2024-08-10T19:10:15+00:00,Python,3987,309,3987,36,False,[],A framework for serving and evaluating LLM routers - save LLM costs without compromising quality
158,"""causal"" AND ""AI""",NX-AI/vision-lstm,https://github.com/NX-AI/vision-lstm,2024-06-06T08:59:51+00:00,2025-05-28T09:00:20+00:00,2024-11-04T18:32:19+00:00,Python,478,34,478,1,False,[],xLSTM as Generic Vision Backbone
159,"""causal"" AND ""AI""",anyscale/llm-router,https://github.com/anyscale/llm-router,2024-06-26T04:35:11+00:00,2025-05-28T04:29:44+00:00,2024-07-19T07:28:23+00:00,Python,207,21,207,4,False,['llm'],Tutorial for building LLM router
160,"""causal"" AND ""AI""",QQ-MM/Video-CCAM,https://github.com/QQ-MM/Video-CCAM,2024-06-24T04:08:33+00:00,2025-05-07T05:33:06+00:00,2024-10-14T08:12:22+00:00,Python,71,3,71,0,False,[],A lightweight flexible Video-MLLM developed by TencentQQ Multimedia Research Team.
161,"""causal"" AND ""AI""",HazyResearch/prefix-linear-attention,https://github.com/HazyResearch/prefix-linear-attention,2024-06-26T17:20:59+00:00,2025-05-12T06:16:31+00:00,2024-07-09T01:02:04+00:00,Python,54,1,54,0,False,[],
162,"""causal"" AND ""AI""",J-Seo/KoCommonGEN-V2,https://github.com/J-Seo/KoCommonGEN-V2,2024-06-05T02:12:21+00:00,2024-09-20T00:38:17+00:00,2024-08-24T10:47:22+00:00,Python,25,1,25,0,False,[],KoCommonGEN v2: A Benchmark for Navigating Korean Commonsense Reasoning Challenges in Large Language Models
163,"""causal"" AND ""AI""",TranslationalBioinformaticsUnit/TransformersInGenomicsPapers,https://github.com/TranslationalBioinformaticsUnit/TransformersInGenomicsPapers,2024-06-08T11:13:02+00:00,2025-05-13T11:31:09+00:00,2024-12-18T13:51:22+00:00,Python,22,2,22,0,False,[],"A curated repository designed to serve as a comprehensive guide for researchers interested in the intersection of Transformer models and genomics. This repository compiles key academic papers that demonstrate the application of transformer-based models in genomics, providing users with a valuable resource to navigate this rapidly evolving field."
164,"""causal"" AND ""AI""",hqsiswiliam/SPT,https://github.com/hqsiswiliam/SPT,2024-06-06T02:46:14+00:00,2025-04-23T11:34:47+00:00,2024-06-26T08:44:57+00:00,Python,10,2,10,1,False,[],Code for Personalized Large Language Models via Selective Prompt Tuning
165,"""causal"" AND ""AI""",bornfly-detachment/asymmetric_magvitv2,https://github.com/bornfly-detachment/asymmetric_magvitv2,2024-07-05T17:22:02+00:00,2025-05-09T15:24:56+00:00,2024-07-30T06:10:25+00:00,Python,143,1,143,4,False,[],"In 2024, the strongest open-source implementation of asymmetric magvit_v2 supports inference code but excludes VQVAE. It supports the joint encoding of images and videos, accommodating arbitrary video lengths and resolutions. It surpasses all open-source models in FID and FVD, with 4z and 16z models available on huggingface."
166,"""causal"" AND ""AI""",HackerCupAI/starter-kits,https://github.com/HackerCupAI/starter-kits,2024-07-10T16:43:20+00:00,2025-02-11T19:43:39+00:00,2024-10-08T16:04:07+00:00,Python,64,4,64,0,False,[],
167,"""causal"" AND ""AI""",nikitadhawan/natural,https://github.com/nikitadhawan/natural,2024-07-13T19:46:28+00:00,2025-03-02T10:59:54+00:00,2024-10-29T04:32:06+00:00,Python,43,1,43,1,False,[],
168,"""causal"" AND ""AI""",dahyun-kang/lavg,https://github.com/dahyun-kang/lavg,2024-07-12T11:52:50+00:00,2025-05-20T02:17:14+00:00,2024-09-24T07:23:03+00:00,Python,41,2,41,1,False,[],[ECCV'24] Official PyTorch implementation of In Defense of Lazy Visual Grounding for Open-Vocabulary Semantic Segmentation
169,"""causal"" AND ""AI""",hee-suk-yoon/BI-MDRG,https://github.com/hee-suk-yoon/BI-MDRG,2024-07-02T10:41:29+00:00,2025-05-21T10:12:21+00:00,2024-11-19T11:02:57+00:00,Python,16,5,16,0,False,['multimodal-dialogue'],"[ECCV'24] Official code for ""BI-MDRG: Bridging Image History in Multimodal Dialogue Response Generation"""
170,"""causal"" AND ""AI""",zhu-minjun/SafetyLock,https://github.com/zhu-minjun/SafetyLock,2024-08-30T13:08:57+00:00,2025-05-16T12:55:01+00:00,2024-10-16T08:43:16+00:00,Python,11,0,11,0,False,[],"Your finetuned model's back to its original safety standards faster than you can say ""SafetyLock""!"
171,"""causal"" AND ""AI""",ml-jku/LRAM,https://github.com/ml-jku/LRAM,2024-10-29T21:35:21+00:00,2025-04-30T14:54:56+00:00,2024-10-31T08:18:13+00:00,Python,33,2,33,2,False,"['decision-transformers', 'mamba', 'reinforcement-learning', 'robotics', 'xlstm']",A Large Recurrent Action Model: xLSTM enables Fast Inference for Robotics Tasks
172,"""causal"" AND ""AI""",LF-Luis/MyLLM,https://github.com/LF-Luis/MyLLM,2024-10-28T15:56:24+00:00,2025-03-29T14:19:22+00:00,2024-12-12T16:17:18+00:00,Python,16,0,16,0,False,[],Personal project to learn how to build and pre-train a modern LLM from scratch.
173,"""causal"" AND ""AI""",kenhuangus/Artificial-Intelligence-Vulnerability-Scoring-System-AIVSS,https://github.com/kenhuangus/Artificial-Intelligence-Vulnerability-Scoring-System-AIVSS,2024-11-24T19:50:35+00:00,2025-02-19T03:39:30+00:00,2024-12-29T20:37:44+00:00,Python,36,8,36,0,False,[],
174,"""causal"" AND ""AI""",Naman-72/UC-Berkeley-Challenge,https://github.com/Naman-72/UC-Berkeley-Challenge,2024-11-19T17:16:21+00:00,2024-12-20T06:46:20+00:00,2024-12-20T06:46:17+00:00,Python,11,3,11,0,False,[],
175,"""causal"" AND ""AI""",ai-forever/Kandinsky-4,https://github.com/ai-forever/Kandinsky-4,2024-12-08T06:41:07+00:00,2025-05-17T21:56:13+00:00,2024-12-17T16:14:54+00:00,Python,144,11,144,2,False,"['image-to-video', 'kandinsky', 'text-to-video', 'video-generation', 'distillation', 'video', 'video-to-audio', 'video-distillation']",Text and image to video generation: Kandinsky 4.0 (2024) 
176,"""causal"" AND ""AI""",Hajime-Y/reasoning-model,https://github.com/Hajime-Y/reasoning-model,2024-12-15T08:12:33+00:00,2025-04-28T12:18:25+00:00,2024-12-18T14:57:56+00:00,Python,47,4,47,0,False,[],
177,"""causal"" AND ""AI""",NUS-HPC-AI-Lab/R-MeeTo,https://github.com/NUS-HPC-AI-Lab/R-MeeTo,2024-12-12T08:57:57+00:00,2025-03-15T23:47:40+00:00,2024-12-18T04:28:28+00:00,Python,39,1,39,0,False,[],"Give us minutes, we give back a faster Mamba. The official implementation of ""Faster Vision Mamba is Rebuilt in Minutes via Merged Token Re-training""."
