total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
12,"""quantum"" AND ""AI""",declare-lab/MELD,https://github.com/declare-lab/MELD,2018-09-29T13:00:10+00:00,2025-05-30T01:27:58+00:00,2024-03-10T05:01:07+00:00,Python,913,219,913,31,False,"['emotion-recognition', 'sentiment-analysis', 'multimodal-sentiment-analysis', 'multimodal-interactions', 'dialogue-systems', 'conversational-ai', 'chatbot', 'personality-traits', 'personality-profiling', 'emotion', 'dialogue', 'emotion-detection', 'multimodal-emotion-recognition', 'emotion-recognition-in-conversation']",MELD: A Multimodal Multi-Party Dataset for Emotion Recognition in Conversation
13,"""quantum"" AND ""AI""",shinmorino/qgate,https://github.com/shinmorino/qgate,2018-09-09T05:59:45+00:00,2024-09-29T02:16:04+00:00,2020-10-08T15:11:46+00:00,Python,31,7,31,3,False,[],"Qgate, Quntum circuit simulator"
14,"""quantum"" AND ""AI""",PennyLaneAI/pennylane-pq,https://github.com/PennyLaneAI/pennylane-pq,2018-10-11T14:16:19+00:00,2025-04-10T17:37:20+00:00,2025-05-05T19:15:17+00:00,Python,17,9,17,4,False,[],"Contains the PennyLane ProjectQ plugin. This plugin provides three devices to work with PennyLane - the ProjectQ IBM device, the ProjectQ quantum simulator, and the ProjectQ classical simulator."
15,"""quantum"" AND ""AI""",tmobile/monarch,https://github.com/tmobile/monarch,2019-03-13T16:52:17+00:00,2024-02-26T14:26:54+00:00,2021-04-27T14:03:02+00:00,Python,28,4,28,2,False,"['chaos-engineering', 'chaostoolkit-extension', 'cloudfoundry']",App-level Chaos Engineering
16,"""quantum"" AND ""AI""",benedekrozemberczki/awesome-gradient-boosting-papers,https://github.com/benedekrozemberczki/awesome-gradient-boosting-papers,2019-05-11T17:39:03+00:00,2025-05-28T00:57:16+00:00,2024-03-16T21:14:55+00:00,Python,1021,160,1021,3,False,"['gradient-boosting', 'gradient-boosting-classifier', 'gradient-boosting-machine', 'gradient-boosted-trees', 'gradient-boosting-decision-trees', 'xgboost', 'xgboost-algorithm', 'catboost', 'lightgbm', 'random-forest', 'decision-tree', 'classification-algorithm', 'classification-trees', 'machine-learning', 'deep-learning', 'h2o', 'classifier', 'classification-tree', 'adaboost', 'boosting']",A curated list of gradient boosting research papers with implementations. 
17,"""quantum"" AND ""AI""",tencent-alchemy/Alchemy,https://github.com/tencent-alchemy/Alchemy,2019-05-21T14:53:04+00:00,2025-02-10T20:12:50+00:00,2024-07-25T10:16:31+00:00,Python,114,38,114,6,False,"['quantum-chemistry', 'graph-neural-networks', 'machine-learning', 'deep-learning', 'graph-representation-learning', 'mpnn-model']",
18,"""quantum"" AND ""AI""",microsoft/tf-gnn-samples,https://github.com/microsoft/tf-gnn-samples,2019-06-23T18:23:08+00:00,2025-04-04T17:25:47+00:00,2022-11-28T19:09:39+00:00,Python,919,228,919,11,False,[],TensorFlow implementations of Graph Neural Networks
19,"""quantum"" AND ""AI""",chintu619/citation-sorted-arxiv-slack-bot,https://github.com/chintu619/citation-sorted-arxiv-slack-bot,2019-06-25T05:01:16+00:00,2025-02-16T04:42:35+00:00,2020-08-31T07:11:56+00:00,Python,44,4,44,1,False,"['arxiv-api', 'slack-bot', 'deep-learning', 'citations', 'arxiv']",Top ML papers published daily in arXiv
20,"""quantum"" AND ""AI""",ycchen1989/Var-QuantumCircuits-DeepRL,https://github.com/ycchen1989/Var-QuantumCircuits-DeepRL,2019-08-30T03:07:53+00:00,2025-05-15T06:25:18+00:00,2021-04-12T18:45:51+00:00,Python,64,23,64,0,False,"['quantum-computing', 'quantum-algorithms', 'deep-learning', 'deep-reinforcement-learning', 'variational-quantum-circuits', 'quantum-machine-learning', 'quantum-information', 'reinforcement-learning', 'reinforcement-learning-agent', 'pytorch', 'pennylane']",Variational Quantum Circuits for Deep Reinforcement Learning since 2019. Xanadu Quantum Software Competition 1st Prize 2019.
21,"""quantum"" AND ""AI""",GeorgeDu/vision-based-robotic-grasping,https://github.com/GeorgeDu/vision-based-robotic-grasping,2019-10-22T07:59:48+00:00,2025-06-02T09:52:50+00:00,2023-06-22T18:38:55+00:00,Python,1357,247,1357,3,False,[],Related papers and codes for vision-based robotic grasping
22,"""quantum"" AND ""AI""",circa10a/blockerized-dockchain,https://github.com/circa10a/blockerized-dockchain,2019-10-13T23:22:58+00:00,2025-02-26T20:16:50+00:00,2022-07-22T19:06:17+00:00,Python,85,3,85,0,False,"['blockchain', 'containers', 'docker', 'ai', 'machine-learning', 'cloud', 'quantum-computing', 'kubernetes', 'service-mesh']",Because all problems are solvable with containers and blockchains
23,"""quantum"" AND ""AI""",IBM/e2r,https://github.com/IBM/e2r,2019-10-22T14:26:40+00:00,2024-10-09T20:04:53+00:00,2020-10-14T05:45:23+00:00,Python,25,14,25,4,False,[],"Code for our NeurIPS 2019 paper ""Quantum Embedding of Knowledge for Reasoning"" (authors: Dinesh Garg, Shajith Ikbal, Santosh K Srivastava, Harit Vishwakarma, Hima Karanam, L Venkata Subramaniam) And Code for our NeurIPS 2020 paper ""Inductive Quantum Embedding"" (Authors: Santosh Srivastava, Dinesh Khandelwal, Dhiraj madan, Dinesh Garg, Hima Karanam, L Venkat Subramaniam)"
24,"""quantum"" AND ""AI""",jwa7/quantum_HEOM,https://github.com/jwa7/quantum_HEOM,2019-11-19T09:24:28+00:00,2025-05-18T20:17:16+00:00,2022-11-06T20:44:39+00:00,Python,22,10,22,1,False,"['lindblad', 'heom', 'hierarchical-equations-of-motion', 'open-quantum-systems', 'quantum-dynamics', 'light-harvesting', 'exciton-energy-transfer', 'hierarchy-equations-of-motion']",A tool to model the bath relaxation dynamics of open quantum systems by Lindblad and Hierarchical Equations of Motion (HEOM) approaches.
25,"""quantum"" AND ""AI""",amacaluso/Quantum-Single-Layer-Perceptron,https://github.com/amacaluso/Quantum-Single-Layer-Perceptron,2019-11-28T10:00:13+00:00,2025-04-02T07:48:32+00:00,2022-06-09T13:38:01+00:00,Python,14,3,14,0,False,"['quantum-neural-networks', 'single-layer-perceptron', 'neural-networks', 'universal-approximation', 'quantum-artificial-intelligence']","This repository contains the code to reproduce the results in the paper A Variational algorithm for Quantum Neural Networks, accepted in the International Conference on Computational Science 2020, Quantum Computing track."
26,"""quantum"" AND ""AI""",yinyunie/3D-Shape-Analysis-Paper-List,https://github.com/yinyunie/3D-Shape-Analysis-Paper-List,2019-12-31T11:25:25+00:00,2025-05-30T23:39:47+00:00,2023-12-05T22:22:08+00:00,Python,956,114,956,2,False,"['shape-completion', '3d-detection', '3d-reconstruction', 'scene-reconstruction', 'scene-understanding', '3d-representation', 'shape-analysis']","A list of recent papers, libraries and datasets about 3D shape/scene analysis (by topics, updating). "
27,"""quantum"" AND ""AI""",gyunggyung/AGI-Papers,https://github.com/gyunggyung/AGI-Papers,2019-12-10T07:25:25+00:00,2025-04-23T19:36:36+00:00,2024-09-21T00:00:14+00:00,Python,283,45,283,3,False,"['nlg', 'llm', 'nlp', 'dialogue', 'sentence-similarity', 'efficient', 'distillation', 'multimodal', 'sentence-embeddings', 'multiple-tasks', 'stable-diffusion', 'text-to-video', 'tts', 'all-to-all']",Papers and Book to look at when starting AGI 📚 
28,"""quantum"" AND ""AI""",microsoft/tf2-gnn,https://github.com/microsoft/tf2-gnn,2020-02-25T09:49:36+00:00,2025-05-27T07:11:23+00:00,2023-07-13T14:15:25+00:00,Python,373,74,373,11,False,[],TensorFlow 2 library implementing Graph Neural Networks
29,"""quantum"" AND ""AI""",aiidateam/aiida-common-workflows,https://github.com/aiidateam/aiida-common-workflows,2020-02-19T10:59:08+00:00,2025-05-17T03:37:11+00:00,2024-11-12T07:41:39+00:00,Python,54,37,54,49,False,"['common-workflows', 'aiida', 'dft']",A repository for the implementation of common workflow interfaces across materials-science codes and plugins
30,"""quantum"" AND ""AI""",BreastCancerAI/Tensorflow-Quantum-IDC-Classifer-2020,https://github.com/BreastCancerAI/Tensorflow-Quantum-IDC-Classifer-2020,2020-04-13T20:21:10+00:00,2025-06-02T09:53:12+00:00,2020-04-16T14:07:42+00:00,Python,15,4,15,0,False,"['breast-cancer', 'tensorflow-quantum', 'invasive-ductal-carcinoma', 'idc', 'breastcancerairesearch']",A Quantum Neural Network built with Tensorflow Quantum and training on Breast Histopathology Images on Kaggle by Paul Mooney (Invasive Ductal Carcinoma)
31,"""quantum"" AND ""AI""",Nuclear-Physics-with-Machine-Learning/MLQM,https://github.com/Nuclear-Physics-with-Machine-Learning/MLQM,2020-04-13T21:31:46+00:00,2024-10-11T09:26:28+00:00,2022-08-22T16:05:24+00:00,Python,14,4,14,1,False,[],Testing using AI and ML techniques to solve quantum systems
32,"""quantum"" AND ""AI""",ivan-bilan/The-NLP-Pandect,https://github.com/ivan-bilan/The-NLP-Pandect,2020-05-31T14:04:29+00:00,2025-06-02T02:38:23+00:00,2024-10-06T14:42:26+00:00,Python,2023,284,2023,2,False,"['nlp', 'naturallanguageprocessing', 'awesome-list', 'deeplearning', 'natural-language-processing', 'pandect']",A comprehensive reference for all topics related to Natural Language Processing
33,"""quantum"" AND ""AI""",M4cs/M4cs,https://github.com/M4cs/M4cs,2020-05-28T05:59:31+00:00,2024-12-21T08:19:20+00:00,2024-10-10T16:43:17+00:00,Python,28,18,28,0,False,[],About Me and More
34,"""quantum"" AND ""AI""",divelab/MoleculeX,https://github.com/divelab/MoleculeX,2020-08-15T20:24:50+00:00,2025-04-29T22:00:11+00:00,2022-02-28T16:24:46+00:00,Python,166,26,166,6,False,[],
35,"""quantum"" AND ""AI""",mikeroyal/Machine-Learning-Guide,https://github.com/mikeroyal/Machine-Learning-Guide,2020-10-17T19:53:49+00:00,2025-06-01T00:05:40+00:00,2024-01-04T22:45:19+00:00,Python,629,53,629,1,False,"['python', 'deep-learning', 'machine-learning-library', 'machinelearning', 'machine-learning-models', 'pytorch', 'machinelearning-python', 'scikit-learn', 'scikitlearn-machine-learning', 'support-vector-machines', 'gpt-3', 'aws-sagemaker', 'artificial-neural-networks', 'jax', 'image-classification', 'gpt-4', 'generative-ai', 'image-processing', 'gpt4all', 'llms']","Machine learning Guide. Learn all about Machine Learning Tools, Libraries, Frameworks, Large Language Models (LLMs), and Training Models."
36,"""quantum"" AND ""AI""",JeremieGince/MNIST_classification_using_Quantum_Machine_Learning,https://github.com/JeremieGince/MNIST_classification_using_Quantum_Machine_Learning,2020-10-28T16:28:26+00:00,2024-09-07T23:32:20+00:00,2021-02-13T16:43:40+00:00,Python,14,0,14,0,False,"['python3', 'quantum-computing', 'quantum-machine-learning', 'machine-learning', 'deep-learning', 'deep-neural-networks', 'hyperparameter-optimization', 'pennylane', 'pytorch', 'mnist']",Project for McGill Physics Hackathon 2020
37,"""quantum"" AND ""AI""",masashitsubaki/QuantumDeepField_molecule,https://github.com/masashitsubaki/QuantumDeepField_molecule,2020-11-11T01:06:09+00:00,2025-05-22T16:24:16+00:00,2021-02-20T03:46:18+00:00,Python,219,47,219,1,False,[],Quantum deep field for molecule
38,"""quantum"" AND ""AI""",mikeroyal/Differential-Privacy-Guide,https://github.com/mikeroyal/Differential-Privacy-Guide,2021-01-03T18:53:10+00:00,2025-03-18T08:02:10+00:00,2022-01-09T22:27:36+00:00,Python,20,1,20,0,False,"['privacy-enhancing-technologies', 'machine-learning', 'privacy', 'decentralization', 'decentralized', 'decentralized-applications', 'deep-learning', 'privacy-preserving', 'privacy-preserving-machine-learning', 'privacy-protection', 'awesome', 'awesome-resources', 'differential-privacy']",Differential Privacy Guide
39,"""quantum"" AND ""AI""",twoXes/awesome-structural-bioinformatics,https://github.com/twoXes/awesome-structural-bioinformatics,2021-03-21T18:12:12+00:00,2025-05-28T19:29:27+00:00,2023-05-05T09:42:17+00:00,Python,72,10,72,0,False,"['molecular-informatics', 'chemistry', 'machine-learning', 'deep-learning', 'cheminformatics', 'biology', 'quantum-chemistry', 'docking', 'protein', 'alphafold', 'protein-structure-prediction', 'awesome-list', 'bioinformatics', 'bioinformatics-pipeline', 'bioinformatics-analysis', 'proteomics', 'genomics', 'genetics', 'genome-alignment', 'protein-structure']","Structural Bioinformatics is awesome. Throw your textbook in the garbage, light the garbage can on fire, and blend the ashes into your cold brew almond milk latte and read this."
40,"""quantum"" AND ""AI""",wmarzouki/awesome-resources,https://github.com/wmarzouki/awesome-resources,2021-03-16T00:45:25+00:00,2024-04-11T02:49:42+00:00,2021-03-18T06:50:00+00:00,Python,28,12,28,1,False,[],"Participants  of Bertelsmann Technology Scholarship created an awesome list of resources and they want to share it with the world, if you find illegal resources please report to us and we will remove."
41,"""quantum"" AND ""AI""",radiantone/entangle,https://github.com/radiantone/entangle,2021-04-02T07:03:28+00:00,2025-04-01T21:35:06+00:00,2022-08-24T08:27:01+00:00,Python,104,7,104,1,False,"['parallel', 'gpu-computing', 'artificial-intelligence', 'devops', 'hpc', 'python3', 'containers', 'scripting', 'parallel-workflows', 'supercomputing', 'decorator-composition', 'gpu', 'parallel-processes', 'workflow-composition', 'workflow-managers', 'dataflow', 'dataflow-engine']",A lightweight (serverless) native python parallel processing framework based on simple decorators and call graphs.
42,"""quantum"" AND ""AI""",quantumlib/qchack-2021-challenge,https://github.com/quantumlib/qchack-2021-challenge,2021-04-09T17:41:35+00:00,2023-11-01T00:40:24+00:00,2021-04-10T17:18:34+00:00,Python,23,29,23,0,False,[],The <G|oogl|e> challenge for Quantum Coalition Hackathon 2021
43,"""quantum"" AND ""AI""",microsoft/Graphormer,https://github.com/microsoft/Graphormer,2021-05-27T05:31:18+00:00,2025-06-02T05:25:05+00:00,2024-06-07T17:01:35+00:00,Python,2288,349,2288,96,False,"['graph', 'transformer', 'deep-learning', 'ai4science', 'molecule-simulation']",Graphormer is a general-purpose deep learning backbone for molecular modeling.
44,"""quantum"" AND ""AI""",yusufarist/Data-Science-Learning-Path,https://github.com/yusufarist/Data-Science-Learning-Path,2021-05-18T12:33:45+00:00,2025-05-04T21:59:47+00:00,2021-06-06T21:27:31+00:00,Python,49,10,49,0,False,"['data-science', 'learning-path', 'machine-learning', 'python', 'sql', 'data-scientists', 'jupyter-notebook']",The Learning Path and Comprehensive List of Materials from Data Science
45,"""quantum"" AND ""AI""",AdaSwarm/AdaSwarm,https://github.com/AdaSwarm/AdaSwarm,2021-05-02T03:01:53+00:00,2025-04-17T18:37:02+00:00,2022-06-30T07:34:50+00:00,Python,18,4,18,4,False,[],
46,"""quantum"" AND ""AI""",mindspore-ai/mindquantum,https://github.com/mindspore-ai/mindquantum,2021-06-03T07:42:37+00:00,2025-04-30T14:00:23+00:00,2024-04-29T07:18:04+00:00,Python,87,29,87,5,False,[],MindQuantum is a quantum machine learning library that can be used to build and train different quantum neural networks.
47,"""quantum"" AND ""AI""",coltenwebb/lex-fridman-library,https://github.com/coltenwebb/lex-fridman-library,2021-06-19T16:30:37+00:00,2025-02-18T09:47:29+00:00,2021-07-02T18:10:03+00:00,Python,20,1,20,0,False,[],Book recommendations from the Lex Fridman Podcast
48,"""quantum"" AND ""AI""",smiles724/Molformer,https://github.com/smiles724/Molformer,2021-07-20T07:16:36+00:00,2025-05-14T06:29:39+00:00,2022-08-02T06:32:38+00:00,Python,95,12,95,3,False,[],
49,"""quantum"" AND ""AI""",TREX-CoE/aiida-qp2,https://github.com/TREX-CoE/aiida-qp2,2021-07-08T09:29:07+00:00,2025-05-25T09:40:00+00:00,2024-05-29T22:45:27+00:00,Python,13,4,13,1,False,"['aiida', 'data-provenance', 'workflows']",AiiDA plugin for Quantum Package 2.0
50,"""quantum"" AND ""AI""",mikeroyal/ISP-Guide,https://github.com/mikeroyal/ISP-Guide,2021-09-26T20:44:12+00:00,2025-05-30T13:00:21+00:00,2024-01-04T22:46:31+00:00,Python,504,98,504,0,False,"['image-processing', 'image-classification', 'image-recognition', 'image-signal-processor', 'image-signal-processing', 'image-sensor', 'image-segmentation', 'awesome', 'python', 'image-generation', 'photogrammetry', 'point-cloud-processing', 'pointcloud', 'digital-image-processing', 'digital-signal-processing', 'pil', 'pillow']","Image Signal Processing (ISP) Guide. Learn all about the process of converting an image/video into digital form by performing tasks like noise reduction, filtering, auto exposure, autofocus, HDR correction, and image sharpening with a Specialized type of media processor."
51,"""quantum"" AND ""AI""",tomdbar/naqs-for-quantum-chemistry,https://github.com/tomdbar/naqs-for-quantum-chemistry,2021-09-26T13:26:09+00:00,2025-05-11T14:07:25+00:00,2022-06-17T06:06:08+00:00,Python,40,9,40,2,False,"['neural-network-quantum-states', 'quantum-chemistry', 'pytorch', 'publication']","Supporting code for ""Autoregressive neural-network wavefunctions for ab initio quantum chemistry""."
52,"""quantum"" AND ""AI""",mikeroyal/Apache-Spark-Guide,https://github.com/mikeroyal/Apache-Spark-Guide,2021-09-26T20:43:01+00:00,2025-02-22T15:43:24+00:00,2022-02-01T23:32:40+00:00,Python,31,11,31,0,False,"['spark', 'spark-streaming', 'data-engineering', 'pyspark', 'apache-spark', 'machine-learning', 'big-data', 'data-science', 'data-engineering-pipeline', 'awesome', 'awesome-automations', 'awesome-list']",Apache Spark Guide
53,"""quantum"" AND ""AI""",mikeroyal/Deep-Learning-Guide,https://github.com/mikeroyal/Deep-Learning-Guide,2021-09-19T21:29:34+00:00,2025-03-06T16:05:02+00:00,2022-02-06T20:38:02+00:00,Python,31,5,31,0,False,"['deep-learning', 'artificial-intelligence', 'computer-science', 'ai', 'machine-learning', 'awesome', 'awesome-list', 'awesome-readme', 'awesome-resources']",Deep learning Guide.
54,"""quantum"" AND ""AI""",mikeroyal/Neuromorphic-Computing-Guide,https://github.com/mikeroyal/Neuromorphic-Computing-Guide,2021-10-03T20:38:52+00:00,2025-05-29T03:06:18+00:00,2024-01-04T22:47:02+00:00,Python,459,64,459,2,False,"['neuromorphic-computing', 'neuromorphic-hardware', 'neuromorphic-engineering', 'neuromorphic', 'neural-networks', 'neural-engine', 'neural-engineering', 'neural-network', 'neuronal-network', 'neural-machine-translation', 'neuron-models', 'neural-processes', 'neural-simulators', 'neuroscience', 'neural-rendering', 'neocortex', 'artificial-neural-networks', 'brain-imaging', 'neuroimaging', 'neural-radiance-fields']",Learn about the Neumorphic engineering process of creating large-scale integration (VLSI) systems containing electronic analog circuits to mimic neuro-biological architectures.
55,"""quantum"" AND ""AI""",mikeroyal/PyTorch-Guide,https://github.com/mikeroyal/PyTorch-Guide,2021-10-03T20:38:25+00:00,2025-05-27T14:27:26+00:00,2022-01-03T22:37:32+00:00,Python,29,3,29,0,False,"['pytorch', 'machine-learning', 'deep-learning', 'neural-networks', 'cuda', 'neural-network', 'awesome', 'awesome-list', 'awesome-readme', 'ai', 'artificial-intelligence', 'awesome-resources', 'computer-vision', 'deep-neural-networks', 'lists', 'ml', 'mlops', 'awesome-deep-learning', 'awesome-machine-learning']",PyTorch Guide
56,"""quantum"" AND ""AI""",mikeroyal/Apache-Airflow-Guide,https://github.com/mikeroyal/Apache-Airflow-Guide,2021-10-10T20:07:14+00:00,2025-02-22T15:41:28+00:00,2024-05-07T18:21:34+00:00,Python,28,12,28,1,False,"['airflow', 'airflow-dags', 'airflow-docker', 'airflow-operators', 'airflow-plugin', 'data-engineering', 'awesome', 'awesome-list', 'awesome-resources', 'big-data', 'business-analytics', 'business-intelligence', 'distributed', 'python']",Apache Airflow Guide
57,"""quantum"" AND ""AI""",mikeroyal/TensorFlow-Guide,https://github.com/mikeroyal/TensorFlow-Guide,2021-10-03T20:38:10+00:00,2024-12-20T05:28:23+00:00,2022-01-03T22:38:17+00:00,Python,16,4,16,0,False,"['tensorflow', 'tensorflowjs', 'machine-learning', 'deep-learning', 'deep-neural-networks', 'awesome', 'awesome-list', 'awesome-readme', 'awesome-resources', 'deep-neural-network', 'keras', 'keras-neural-networks', 'keras-tensorflow', 'lists', 'tensoflow2-gpu', 'tensorboard', 'tensorflow-experiments', 'tensorflow-lite', 'tesnorflow-serving', 'awesome-machine-learning']",TensorFlow Guide
58,"""quantum"" AND ""AI""",bgoonz/Cheat-Sheets,https://github.com/bgoonz/Cheat-Sheets,2021-11-26T23:46:39+00:00,2024-01-05T14:33:12+00:00,2022-07-23T04:09:20+00:00,Python,12,6,12,9,False,"['jamstack', 'headless', 'static', 'gatsby', 'git', 'cheatsheet', 'reference', 'website', 'webdevelopment']",My cheatsheets
59,"""quantum"" AND ""AI""",chaowentao/cv-arxiv-daily,https://github.com/chaowentao/cv-arxiv-daily,2021-12-23T02:59:42+00:00,2025-03-05T06:36:18+00:00,2024-12-19T12:33:23+00:00,Python,28,3,28,0,False,[],
60,"""quantum"" AND ""AI""",BlockScience/cats,https://github.com/BlockScience/cats,2022-01-04T17:08:06+00:00,2025-06-02T08:58:09+00:00,2024-11-01T17:25:54+00:00,Python,20,3,20,41,False,[],
61,"""quantum"" AND ""AI""",JackHCC/Arxiv-NLP-Reporter,https://github.com/JackHCC/Arxiv-NLP-Reporter,2022-01-14T05:02:09+00:00,2025-03-14T04:46:26+00:00,2022-04-12T12:01:01+00:00,Python,19,3,19,0,False,"['nlp', 'arxiv', 'automation']",每日自动获取Arxiv上NLP相关最新论文【Arxiv Natural Language Processing Paper Automatic Crawl Daily】
62,"""quantum"" AND ""AI""",sss441803/QTensorAI,https://github.com/sss441803/QTensorAI,2022-01-18T03:36:50+00:00,2025-04-18T12:13:35+00:00,2023-06-27T20:17:24+00:00,Python,14,1,14,0,False,[],"A hybrid quantum-classical neural network simulation platform. Quantum simulation uses QTensor, a state-of-the-art tensor network-based simulator that usually has linear complexity in the number of qubits for shallow circuits, instead of exponential complexity. This opens up the possibility to simulate large hybrid models with many qubits. The hybrid model is a PyTorch model, batch-parallelized, GPU compatible and fully differentiable."
