total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
210,"""generative AI""",LinkedInLearning/generative-ai-for-python-developers-4504249,https://github.com/LinkedInLearning/generative-ai-for-python-developers-4504249,2023-11-15T17:43:23+00:00,2025-04-23T18:48:43+00:00,2024-03-11T00:33:51+00:00,Python,23,48,23,2,False,[],this repo is for linkedin learning course: Generative AI for Python Developers
211,"""generative AI""",aws-samples/build-scale-generative-ai-applications-with-amazon-bedrock-workshop,https://github.com/aws-samples/build-scale-generative-ai-applications-with-amazon-bedrock-workshop,2023-11-21T20:58:29+00:00,2025-02-23T21:00:32+00:00,2024-10-09T12:41:55+00:00,Python,23,17,23,8,False,[],
212,"""generative AI""",vmehmeri/generative-ai,https://github.com/vmehmeri/generative-ai,2023-11-14T10:34:00+00:00,2025-04-18T00:09:18+00:00,2024-07-28T12:45:16+00:00,Python,23,9,23,0,False,[],Generative AI resources
213,"""generative AI""",sowole-aims/chat-with-documents-app,https://github.com/sowole-aims/chat-with-documents-app,2023-11-30T14:28:45+00:00,2025-04-09T03:11:08+00:00,2023-12-11T10:06:03+00:00,Python,22,9,22,0,False,[],
214,"""generative AI""",AI-FREE-Team/Generative-AI-Industrial-Case-Study,https://github.com/AI-FREE-Team/Generative-AI-Industrial-Case-Study,2023-11-07T08:29:51+00:00,2025-02-27T10:05:20+00:00,2023-12-30T10:25:16+00:00,Python,21,3,21,0,False,[],生成式 AI 於產業應用案例教案實作練習模組
215,"""generative AI""",LinkedInLearning/vector-databases-in-practice-deep-dive-4513162,https://github.com/LinkedInLearning/vector-databases-in-practice-deep-dive-4513162,2023-11-09T16:28:14+00:00,2025-05-01T23:01:53+00:00,2024-04-20T10:23:55+00:00,Python,16,23,16,0,False,[],This is a repository for the LinkedIn Learning course Vector Databases in Practice: Deep Dive
216,"""generative AI""",DeepMakeStudio/DeepMake,https://github.com/DeepMakeStudio/DeepMake,2023-11-22T17:14:41+00:00,2025-03-02T21:38:52+00:00,2024-10-16T19:11:19+00:00,Python,16,0,16,0,False,"['after-effects', 'generative-ai', 'special-effects', 'vfx', 'visual-effects']",DeepMake
217,"""generative AI""",LinkedInLearning/building-applications-using-amazon-bedrock-3806107,https://github.com/LinkedInLearning/building-applications-using-amazon-bedrock-3806107,2023-11-17T23:22:35+00:00,2025-02-10T07:56:23+00:00,2024-03-20T17:07:14+00:00,Python,14,52,14,0,False,[],this repo is for linkedin learning course: Building Applications Using Amazon Bedrock
218,"""generative AI""",iSiddharth20/Generative-AI-Based-Spatio-Temporal-Fusion,https://github.com/iSiddharth20/Generative-AI-Based-Spatio-Temporal-Fusion,2023-11-09T23:59:48+00:00,2025-03-02T01:33:45+00:00,2024-07-05T01:02:05+00:00,Python,14,4,14,2,False,"['autoencoder', 'lstm-autoencoder', 'lstm-neural-network', 'spatio-temporal-modeling', 'spatio-temporal-fusion', 'generative-ai', 'frame-interpolation', 'maxent-models', 'maximum-entropy-regularization', 'video-super-resolution', 'collaborate']","A Novel Approach leveraging Auto-Encoders, LSTM Networks and Maximum Entropy Principle for Video Super-Resolution (Upscaling and Frame Interpolation)"
219,"""generative AI""",YiQi0318/LLMs_daily_arxiv,https://github.com/YiQi0318/LLMs_daily_arxiv,2023-11-28T11:15:47+00:00,2025-05-20T20:26:04+00:00,2024-07-25T08:14:14+00:00,Python,12,1,12,0,False,[],
220,"""generative AI""",colorzhang/autogen-bedrock-claude-streamlit,https://github.com/colorzhang/autogen-bedrock-claude-streamlit,2023-11-24T10:07:41+00:00,2024-08-06T08:52:34+00:00,2024-03-26T02:56:56+00:00,Python,11,2,11,0,False,[],MyAssistant Playground --powered by Bedrock Claude & AutoGen
221,"""generative AI""",DeepHiveMind/Generative-AI,https://github.com/DeepHiveMind/Generative-AI,2023-11-06T07:08:03+00:00,2024-12-20T12:42:16+00:00,2024-10-25T17:33:50+00:00,Python,10,1,10,0,False,[],This repo contains industry use cases and application code for GenAI
222,"""generative AI""",ZHO-ZHO-ZHO/ComfyUI-Gemini,https://github.com/ZHO-ZHO-ZHO/ComfyUI-Gemini,2023-12-19T16:35:53+00:00,2025-05-22T02:32:25+00:00,2024-05-22T14:15:11+00:00,Python,757,65,757,34,False,"['comfyui', 'stable-diffusion', 'gemini-pro', 'google-gemini']",Using Gemini in ComfyUI
223,"""generative AI""",prompt-security/ps-fuzz,https://github.com/prompt-security/ps-fuzz,2023-12-23T16:09:31+00:00,2025-05-21T06:58:57+00:00,2024-10-16T08:27:26+00:00,Python,480,71,480,14,False,"['ai', 'fuzzer', 'generative-ai', 'llm', 'security', 'security-tools', 'llm-fuzzer', 'system-prompt-hardener', 'ai-fuzzer']",Make your GenAI Apps Safe & Secure :rocket: Test & harden your system prompt
224,"""generative AI""",hfhoffman1144/langchain_neo4j_rag_app,https://github.com/hfhoffman1144/langchain_neo4j_rag_app,2023-12-11T13:33:21+00:00,2025-05-20T06:32:25+00:00,2024-08-08T13:24:11+00:00,Python,215,70,215,2,False,[],A knowledge graph RAG app using LangChain and Neo4j.
225,"""generative AI""",natolambert/blogcaster,https://github.com/natolambert/blogcaster,2023-12-04T00:32:01+00:00,2025-05-17T16:34:31+00:00,2024-09-04T22:43:28+00:00,Python,205,16,205,7,False,"['blogging', 'podcasts', 'substack']",Python tools for easily translating your blog content to podcasts & YouTube
226,"""generative AI""",herval/cliobot,https://github.com/herval/cliobot,2023-12-31T16:37:23+00:00,2025-05-19T15:43:31+00:00,2024-03-20T19:20:14+00:00,Python,111,11,111,2,False,[],"open source bot framework for generative AI on telegram, discord, whatsapp & more"
227,"""generative AI""",aadeshkulkarni/sanchay-ai,https://github.com/aadeshkulkarni/sanchay-ai,2023-12-13T03:42:06+00:00,2025-05-01T13:44:56+00:00,2024-05-16T11:55:17+00:00,Python,94,19,94,8,False,"['generative-ai', 'javascript', 'object-store', 'python', 'rabbitmq', 'whisper']","Takes your video and generates video title, description, hashtags, transcription, subtitles and more."
228,"""generative AI""",build-on-aws/amazon-bedrock-agents-quickstart,https://github.com/build-on-aws/amazon-bedrock-agents-quickstart,2023-12-04T16:05:41+00:00,2025-05-20T23:26:50+00:00,2024-03-29T22:30:00+00:00,Python,89,23,89,4,False,"['ai-agents', 'amazon-bedrock', 'claude2', 'langchain']",Learn how to quickly build Agents with Amazon Bedrock
229,"""generative AI""",TatevKaren/BabyGPT-Build_GPT_From_Scratch,https://github.com/TatevKaren/BabyGPT-Build_GPT_From_Scratch,2023-12-01T12:22:12+00:00,2025-05-20T04:48:35+00:00,2023-12-05T23:39:13+00:00,Python,85,27,85,0,False,"['python', 'gpt', 'gpt-3', 'large-language-models', 'llm-training', 'llms', 'transformers', 'attention-is-all-you-need', 'dropout-layers', 'multi-head-self-attention', 'pytorch', 'residual-connections', 'layer-normalization', 'neural-networks']",BabyGPT: Build Your Own GPT Large Language Model from Scratch Pre-Training Generative Transformer Models: Building GPT from Scratch with a Step-by-Step Guide to Generative AI in PyTorch and Python
230,"""generative AI""",sausheong/persona,https://github.com/sausheong/persona,2023-12-19T15:38:37+00:00,2025-04-21T00:02:08+00:00,2024-01-14T14:18:36+00:00,Python,78,25,78,0,False,[],Talking head video AI generator
231,"""generative AI""",panaverse/university-gpt,https://github.com/panaverse/university-gpt,2023-12-31T14:43:04+00:00,2025-05-08T13:28:35+00:00,2024-05-10T07:52:40+00:00,Python,73,38,73,2,False,[],
232,"""generative AI""",yihong0618/2024,https://github.com/yihong0618/2024,2023-12-29T00:56:24+00:00,2025-04-15T08:05:20+00:00,2024-12-31T01:39:31+00:00,Python,57,4,57,6,False,[],Change
233,"""generative AI""",awslabs/genai-bedrock-chatbot,https://github.com/awslabs/genai-bedrock-chatbot,2023-12-15T15:49:09+00:00,2025-05-21T19:18:44+00:00,2024-11-12T20:03:16+00:00,Python,43,12,43,2,False,"['aws', 'aws-bedrock', 'chatbot', 'genai']",A demo application that uses Amazon SageMaker manuals and pricing data tables as an example to explore the capabilities of a generative AI chatbot.
234,"""generative AI""",alfredodeza/azure-rag,https://github.com/alfredodeza/azure-rag,2023-12-26T16:03:29+00:00,2025-05-06T09:57:41+00:00,2024-01-03T12:16:36+00:00,Python,42,163,42,0,False,[],A Retrieval Augmented Generation example with Azure
235,"""generative AI""",ExtensityAI/benchmark,https://github.com/ExtensityAI/benchmark,2023-12-29T15:00:47+00:00,2025-03-19T08:26:07+00:00,2024-08-03T11:33:09+00:00,Python,35,0,35,0,False,[],Evaluation of neuro-symbolic engines
