total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
0,"""quantum AI""",quantumlib/qchack-2021-challenge,https://github.com/quantumlib/qchack-2021-challenge,2021-04-09T17:41:35+00:00,2023-11-01T00:40:24+00:00,2021-04-10T17:18:34+00:00,Python,23,29,23,0,False,[],The <G|oogl|e> challenge for Quantum Coalition Hackathon 2021
1,"""quantum AI""",denvitko/quantum-resources,https://github.com/denvitko/quantum-resources,2022-10-16T16:14:49+00:00,2025-02-11T19:45:43+00:00,2023-03-06T00:25:34+00:00,Python,15,3,15,2,False,"['links', 'resources', 'quantum', 'hacktoberfest', 'computer-science', 'contributions-welcome', 'education', 'help-wanted', 'quantum-computing']","Quantum Computing - interesting links from across the internet, including websites, YT channels, books, courses"
