total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
37,"""explainable AI""",cisco-open/ResponsibleAI,https://github.com/cisco-open/ResponsibleAI,2022-09-30T17:47:52+00:00,2025-04-14T18:49:39+00:00,2024-06-26T23:12:20+00:00,Python,56,13,56,3,False,[],RAI is a python library that is written to help AI developers in various aspects of responsible AI development.
38,"""explainable AI""",zihao-ai/Awesome-Backdoor-in-Deep-Learning,https://github.com/zihao-ai/Awesome-Backdoor-in-Deep-Learning,2022-10-11T07:10:12+00:00,2025-05-19T11:56:05+00:00,2024-03-15T12:41:18+00:00,Python,204,15,204,1,False,"['awesome', 'backdoor', 'backdoor-attacks', 'backdoor-defense', 'deep-learning', 'paper']",A curated list of papers & resources on backdoor attacks and defenses in deep learning.
39,"""explainable AI""",linkedin/TE2Rules,https://github.com/linkedin/TE2Rules,2022-10-31T21:58:57+00:00,2025-04-24T09:34:45+00:00,2024-04-22T23:33:24+00:00,Python,55,6,55,3,False,"['explainability', 'explainable-ai', 'interpretability', 'interpretable-ai', 'machine-learning', 'random-forest', 'rule-learning', 'tree-ensembles', 'xgboost']","Python library to explain Tree Ensemble models (TE) like XGBoost, using a rule list."
40,"""explainable AI""",lucasdavid/keras-explainable,https://github.com/lucasdavid/keras-explainable,2022-10-19T18:24:34+00:00,2024-03-05T09:48:46+00:00,2022-11-30T01:25:18+00:00,Python,16,2,16,1,False,"['machine-learning', 'explainable-ai', 'tensorflow', 'computer-vision', 'deep-learning', 'explainable-ml', 'grad-cam', 'gradcam-plus-plus', 'score-cam', 'smooth-grad', 'tta', 'xai']",Efficient explaining AI algorithms for Keras models
41,"""explainable AI""",pittisl/AgileNN,https://github.com/pittisl/AgileNN,2023-01-30T23:54:10+00:00,2025-03-21T16:11:18+00:00,2023-04-13T22:18:20+00:00,Python,17,1,17,0,False,"['offloading', 'neural-networks', 'tensorflow']","Code for paper ""Real-time Neural Network Inference on Extremely Weak Devices: Agile Offloading with Explainable AI"" (MobiCom'22)"
42,"""explainable AI""",stavrostheocharis/easy_explain,https://github.com/stavrostheocharis/easy_explain,2023-02-04T17:24:10+00:00,2025-04-29T15:48:47+00:00,2024-03-08T10:47:56+00:00,Python,14,2,14,3,False,"['artificial-intelligence', 'explainable-ai', 'explainable-artificial-intelligence', 'gradcam', 'image', 'lrp', 'occlusion', 'xai', 'xai-library', 'yolov8']",An XAI library that helps to explain AI models in a really quick & easy way
43,"""explainable AI""",qilab-berlin/explainableprostateai,https://github.com/qilab-berlin/explainableprostateai,2023-02-15T12:37:38+00:00,2025-03-12T19:36:48+00:00,2023-07-01T22:02:19+00:00,Python,10,1,10,0,False,[],Explainable AI for Prostate MRI
44,"""explainable AI""",AndMastro/protein-ligand-GNN,https://github.com/AndMastro/protein-ligand-GNN,2023-03-11T12:11:53+00:00,2025-01-20T13:07:44+00:00,2024-01-03T21:40:45+00:00,Python,35,7,35,0,False,"['gnns', 'protein-ligand-interactions', 'xai']",This repository contains the code for the work on protein-ligand interaction with GNNs and XAI
45,"""explainable AI""",maxdreyer/Reveal2Revise,https://github.com/maxdreyer/Reveal2Revise,2023-03-14T09:57:47+00:00,2024-09-25T04:46:40+00:00,2024-01-17T07:36:35+00:00,Python,19,0,19,2,False,"['bias', 'correction', 'r2r', 'xai', 'bias-correction', 'bias-detection', 'debugging', 'model-correction']",Reveal to Revise: An Explainable AI Life Cycle for Iterative Bias Correction of Deep Models. Paper presented at MICCAI 2023 conference.
46,"""explainable AI""",rutgerswiselab/ExplainableFold,https://github.com/rutgerswiselab/ExplainableFold,2023-04-04T14:29:16+00:00,2025-01-06T16:21:08+00:00,2023-10-05T03:40:42+00:00,Python,12,2,12,0,False,[],
47,"""explainable AI""",visinf/funnybirds-framework,https://github.com/visinf/funnybirds-framework,2023-07-28T13:01:52+00:00,2025-04-09T10:26:12+00:00,2024-04-08T07:55:15+00:00,Python,16,3,16,0,False,[],FunnyBirds: A Synthetic Vision Dataset for a Part-Based Analysis of Explainable AI Methods (ICCV 2023)
48,"""explainable AI""",Brett-Kennedy/FormulaFeatures,https://github.com/Brett-Kennedy/FormulaFeatures,2023-07-28T20:08:42+00:00,2025-01-03T12:41:52+00:00,2024-10-09T22:11:46+00:00,Python,10,0,10,0,False,[],"Feature engineering tool to efficiently create effective, arbitrarily complex arithmetic combinations of numeric features"
49,"""explainable AI""",DmitryRyumin/CVPR-2023-24-Papers,https://github.com/DmitryRyumin/CVPR-2023-24-Papers,2023-08-09T10:38:04+00:00,2025-05-20T05:10:06+00:00,2024-07-15T00:55:16+00:00,Python,451,30,451,0,False,"['action-recognition', 'autonomous-driving', 'biometrics', 'computer-vision', 'cvpr', 'cvpr2023', 'datasets', 'deep-learning', 'face-recognition', 'gesture-recognition', 'image-synthesis', 'medical-image-processing', 'multi-modal-learning', 'pattern-recognition', 'scene-analysis', 'segmentation', 'self-supervised-learning', 'shape-analysis', 'video-synthesis', 'cvpr2024']",CVPR 2023-2024 Papers: Dive into advanced research presented at the leading computer vision conference. Keep up to date with the latest developments in computer vision and deep learning. Code included. ⭐ support visual intelligence development!
50,"""explainable AI""",DmitryRyumin/ICCV-2023-Papers,https://github.com/DmitryRyumin/ICCV-2023-Papers,2023-09-04T09:35:11+00:00,2025-05-17T16:32:53+00:00,2024-09-01T01:53:09+00:00,Python,953,43,953,0,False,"['iccv', 'iccv2023', '3d-graphics', '3d-reconstruction', 'biometrics', 'computer-vision', 'datasets', 'deep-learning', 'explainable-ai', 'face-recognition', 'gesture-recognition', 'image-processing', 'image-synthesis', 'pattern-recognition', 'robotics', 'video-synthesis', 'multimodal-learning', 'photogrammetry', 'pose-estimation', 'transfer-learning']","ICCV 2023 Papers: Discover cutting-edge research from ICCV 2023, the leading computer vision conference. Stay updated on the latest in computer vision and deep learning, with code included. ⭐ support visual intelligence development!"
